Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Performance % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next FY,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,219.8,USD,0.20972006929880915,64793909,0.645632352778482,5297179911557.908,USD,Electronic technology,Strong buy,218.06445502141366,214.925835264353,210.34536669061092,-0.6486315456415134,-0.8435963368971788,15.784760449864358,215.23399999999984,218.75499999999997,214.2231999999998,198.3658000000001,27.78550299598008,9.259632,125.14871211043119
AAPL,Apple Inc.,335.45,USD,-0.45994065281899443,25526713,0.5961219434424474,4895617576172.373,USD,Electronic technology,Buy,322.1187080166377,316.54466058221135,308.27197002420183,2.4431210871888838,8.160830592635584,23.21169491836697,333.8560000000004,322.6059999999999,320.1286,286.33804999999984,38.45448396822303,8.833768,32.60922440789274
GOOG,Alphabet Inc.,345.92,USD,0.6517690875232801,16051531,1.0174020705573728,4255226880161.595,USD,Technology services,Strong buy,342.7609427825298,344.29938511049176,342.8123019425835,3.964175157034231,1.798063623789769,8.920306054976555,343.21999999999997,338.53400000000005,343.50739999999973,336.1862500000001,17.378286185086385,20.600102,112.01789423230548
MSFT,Microsoft Corporation,494.99,USD,-0.5544952285283758,11913446,0.7137403576766339,3675570722572.97,USD,Technology services,Strong buy,481.94196238197986,466.40077840739764,452.5354293738996,-0.13315847876525133,3.1089539958130694,2.1893741548561616,497.11399999999986,497.5704999999999,464.7048000000002,431.60920000000044,27.583113221215466,19.728242,31.54908515130189
AMZN,"Amazon.com, Inc.",253.0429,USD,0.7376487917512662,24922209,0.8208795960394563,2729400316058.4443,USD,Retail trade,Strong buy,257.27499862447627,255.62655120022038,252.0901255613538,-0.4120980754850645,-2.9910866606605544,9.381386703553211,250.43057999999996,256.10014499999977,255.82645799999995,240.2974145,20.353176326753857,12.771716,89.7295812477109
META,"Meta Platforms, Inc.",671.34,USD,-1.6077735926484902,14538152,0.7487725213720352,1710242761859.3542,USD,Technology services,Strong buy,618.7040532453003,611.8657706618815,611.6149337330896,2.7283438661994523,24.01448258026379,1.2999358708363211,672.5599999999998,614.8895000000005,607.4908000000001,624.1864000000005,25.288066386165283,31.306057,-3.857269092594742
AVGO,Broadcom Inc.,354.2,USD,1.9867549668874107,16803206,0.6610676682805549,1690819645062.6887,USD,Electronic technology,Strong buy,370.2269030043477,375.31137412162553,376.31735299228484,-2.919007811429364,-4.887218045112779,0.40394018850542457,345.00000000000006,359.1472499999997,379.6866999999994,369.07965000000013,45.2177909411224,11.673195,100.12263042256397
TSLA,"Tesla, Inc.",363.455,USD,-0.7495903877662492,31362229,0.8451154151590952,1435482873506.2334,USD,Consumer durables,Buy,357.80703382296923,362.0164866708185,369.81955741777705,-0.20455793520044058,7.248664758476202,-20.608344255133254,360.6569999999995,359.5594999999998,350.2292000000003,397.32152499999995,337.68930595558857,1.71119,-37.67083622886263
MU,"Micron Technology, Inc.",999.525,USD,2.2531969309462894,18499651,0.7730740225320477,1128856604699.5952,USD,Electronic technology,Strong buy,963.1143301739613,932.3217263241911,865.1482918179279,0.6373370788213721,4.187188267116965,238.67852604828462,951.0409999999999,958.7867500000004,926.9313999999999,640.0649500000002,22.627971049599182,73.460308,697.287150515315
LLY,Eli Lilly and Company,1145.31,USD,-0.6186873069313898,1161389,0.6123914206386933,1078145594606.3676,USD,Health technology,Strong buy,1158.7918387463064,1151.7315323755474,1128.017776458154,1.4082636432457776,-8.0670407204951,6.401895206243018,1141.9919999999995,1162.9329999999995,1177.2076000000002,1066.3102499999995,38.917601965401595,36.414144,95.1428306190653
BRK.A,Berkshire Hathaway Inc.,764064.24,USD,0.016793292683769792,124,0.6401652039235932,980430644586.6803,USD,Finance,Buy,758469.8141293632,753959.7098092498,748731.6169691185,0.2728715132187629,1.4557368773888533,1.8752319999999987,770778.4819999998,760651.7195000001,757350.3416000012,738885.1154500003,12.807554346650896,33247.814093,36.30277029708534
JPM,JP Morgan Chase & Co.,347.01,USD,-0.6584409263977589,4750445,0.6901132795457615,922417214331.3512,USD,Finance,Buy,351.5023468599893,346.42282905635807,338.4847065446082,-3.156396517079706,-4.407592077353241,7.599999999999997,349.57199999999983,354.3380000000001,353.1457999999998,320.5235500000005,14.865698496337231,24.758951,19.772185022704537
AMD,"Advanced Micro Devices, Inc.",546.235,USD,0.21005705479828682,13323355,0.6352595340579629,891715012222.1367,USD,Electronic technology,Strong buy,503.9997085842281,491.57530064365756,462.44503607079344,6.95600242799241,12.375534891375912,149.5363179534034,520.287,490.0737499999999,495.57500000000016,354.5560500000001,140.1860644167843,7.630407,124.2848097622748
WMT,Walmart Inc.,107.165,USD,0.351156475325405,13316884,0.7298362216701316,850219907425.6624,USD,Retail trade,Strong buy,108.40646177760475,110.4497768602332,112.78596870905314,0.9086629001883271,-6.966750585988359,-3.8231994615211944,107.72499999999995,106.07275000000008,109.91630000000018,118.703025,38.82649179377559,2.890277,4.131140119218296
V,Visa Inc.,369.16,USD,-0.20814748736246907,2855862,0.608176057247295,689239189216.4211,USD,Finance,Strong buy,367.65160710361437,361.4853279917987,353.49253433633817,0.06505475441830454,1.3925128402318248,5.513476434104102,372.1840000000001,375.08100000000024,367.0978000000004,335.9451499999998,31.6812989710186,13.227467,15.026505167767343
XOM,ExxonMobil Holdings Corporation,162.79,USD,-0.2939915477430135,6769695,0.533580859798757,669378189801.8503,USD,Energy minerals,Buy,159.32081706484277,156.59226680120926,153.3816582404897,-1.3812322045192955,-1.9721193508565957,35.55666583395786,164.75599999999991,162.618,157.7700000000003,146.8987499999998,20.94893704637875,11.687971,10.170981370686484
JNJ,Johnson & Johnson,270.635,USD,0.15357856561319058,3188202,0.6069185126268268,652202866579.0802,USD,Health technology,Strong buy,265.6857500728416,261.01365614760584,254.15042382242896,0.9719061299108378,-0.8644846975219376,30.85533313992844,268.3310000000003,269.79624999999976,263.2995,238.66225000000014,31.367787848582488,11.526341,-7.724064171122985
INTC,Intel Corporation,107.1191,USD,-1.544944852941171,65046974,0.6326722113740233,566242876200.3477,USD,Electronic technology,Buy,100.33661654131505,99.90447931767136,96.14397788836287,4.537035229823367,9.967251822194854,183.60894890124433,102.25982,95.79395500000011,97.06388200000006,77.14847050000004,nan,1.524288,55.48626858150668
MA,Mastercard Incorporated,565.45,USD,-0.049493574673425966,1093981,0.5388513656622225,495339801395.29645,USD,Finance,Strong buy,566.9437414776085,557.5120388254935,547.3020506742355,-0.6029391084235604,-1.0586176727908931,-0.9216589861751135,569.3240000000003,580.4200000000001,566.2673999999992,531.69845,31.108164758567195,19.955543,22.61557038106353
ABBV,AbbVie Inc.,264.36,USD,0.12877812286949164,2145886,0.5220298953162552,467155112519.2533,USD,Health technology,Strong buy,256.1894896952804,251.36558018336933,244.70094947125156,4.111531190926287,1.0898244808994006,15.572265454227509,263.14,259.7054999999998,255.3588000000001,229.60529999999991,74.74553268491292,14.049823,68.31485271022699
ORCL,Oracle Corporation,146.3601,USD,-2.8088850521283053,17597297,0.46371139216548674,442554304863.3881,USD,Technology services,Strong buy,148.96995445343782,151.09606225494218,156.05344329358687,-10.989417989418,2.5684852307368833,-25.882361877753585,145.05002000000007,149.34850500000016,140.97740200000013,166.2449505,22.946928600545608,8.133908,47.65377225270272
CSCO,"Cisco Systems, Inc.",108.855,USD,-1.2563497822931704,9345211,0.7091516707619346,429170263637.9704,USD,Electronic technology,Strong buy,111.5490452751932,111.36430909308567,108.56391294858228,-0.0321425291578626,-3.0676758682101455,42.02492008611131,109.39300000000003,109.97250000000001,113.25519999999993,96.23572500000006,32.69999098801406,5.119466,27.475683541395412
PLTR,Palantir Technologies Inc.,175.9,USD,-0.19291874716296153,13984088,0.6137220559303194,422697965641.3731,USD,Technology services,Strong buy,166.96497475582981,160.2059878331651,154.92682521137016,4.6400951814396265,1.9060309367939237,-2.97848869277441,174.47,175.80849999999992,158.2244,151.74397499999998,149.89348103962507,1.594511,289.99667663675643
CVX,Chevron Corporation,210.81,USD,-0.3592191709599617,5055230,0.6593214168398236,416512349572.4407,USD,Energy minerals,Strong buy,203.61900356720287,198.9701044878358,194.11840831536853,-0.5707008772757324,2.8090709583028484,38.540400223441665,212.77200000000002,208.66350000000017,198.79279999999954,183.90595000000013,20.21072613272487,16.147521,34.62660368104495
BAC,Bank of America Corporation,57.735,USD,-0.7648676521141291,17026053,0.46416941933687794,403726338794.5362,USD,Finance,Strong buy,61.01513510697212,60.27632414739974,58.80451062767134,-8.683274021352316,-10.07009345794393,4.915500636016715,58.56099999999988,61.376749999999994,61.939299999999974,55.2356250000001,13.287075393537696,4.629499,27.24983161039038
COST,Costco Wholesale Corporation,895.08,USD,0.12864541966374224,1264167,0.6356240850598044,396949019669.742,USD,Retail trade,Buy,925.4573037629727,936.2678407876548,946.5325160617815,-1.1147077344587115,-6.784832800474884,3.9412871310123854,900.6020000000005,924.5910000000003,936.5347000000003,960.4159000000001,45.02006860545826,20.504161,12.777024612434968
KO,Coca-Cola Company (The),87.845,USD,-0.2441517147399539,7329440,0.5289426326041421,377957391327.6005,USD,Consumer non-durables,Strong buy,87.54031752303713,86.26767092127209,84.33796599018709,-0.6727725011307089,-0.8409527034654075,25.762347888332148,88.3669999999999,88.95924999999997,87.04269999999988,79.16690000000017,26.466512006266758,3.305443,17.602664493498224
