Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month
SPY,SPDR S&P 500 ETF TRUST,681.15,USD,0.4246096687159974,30434226,0.3719747808691376,0,USD,Miscellaneous,,683.1841001833029,682.5399671468576,677.3741138148318,2.2149191914644564,-0.04549056437649445
QQQ,"Invesco QQQ Trust, Series 1",611.64,USD,0.638409898644201,29345467,0.3874369053296266,0,USD,Miscellaneous,,609.5878184304094,610.1750508824096,606.4118439881088,2.9307080651268396,1.907729219080613
