Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month
JPM/PD,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 5.75% Non-Cumulative Preferred Stock, Series DD",24.92,USD,-0.24019215372297326,74228,0.7079088992163486,791713848852.0,USD,Finance,,25.003973045221127,25.013845198244457,25.005585806962344,-0.439472632840589,-0.20024028834600385
JPM/PM,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock, Series MM",18.4477,USD,-0.17478354978354615,88562,0.49833386039089284,791713848852.0,USD,Finance,,18.524188599585752,18.522253676587685,18.52305696477706,-0.658589122240168,0.09603906673901998
JPM/PJ,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock, Series GG",20.23,USD,-0.3448275862068979,44180,0.6034348528017789,791713848852.0,USD,Finance,,20.377363946141603,20.411466855737352,20.45781934045076,-0.9789525208027376,-0.14807502467917638
JPM/PK,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock, Series JJ",19.4358,USD,-0.27809132888659843,44603,0.3015870118050527,791713848852.0,USD,Finance,,19.526049486646762,19.553382797266078,19.585397956992924,-0.3292307692307671,-0.27809132888659843
JPM/PL,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock, Series LL",19.7279,USD,-0.21294891249366618,50972,0.2371887281841,791713848852.0,USD,Finance,,19.85417008575409,19.87555526942773,19.905473553217977,-0.914615770969354,-0.21294891249366618
JPM/PC,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 6.00% Non-Cumulative Preferred Stock, Series EE",25.23,USD,-0.19778481012658505,73203,0.6700914381019247,791713848852.0,USD,Finance,,25.21740210986844,25.237841309447457,25.264859611981247,-0.03961965134706027,0.5579912315663633
JPM,JP Morgan Chase & Co.,287.31,USD,-2.1257026060296402,6488081,0.6162537148697858,774884366934.6555,USD,Finance,Strong buy,304.2182905133225,306.74027985681676,306.2323644285814,-2.5440113971710594,-8.617865491960998
XOM,Exxon Mobil Corporation,151.74,USD,0.6500397983550135,10863625,0.551272141674402,632264696532.6508,USD,Energy minerals,Buy,144.1107646378977,138.38737290588432,132.1420830607873,-4.77565108252274,5.2909135065746105
V,Visa Inc.,313.73,USD,-1.8612362362362327,3061025,0.386571848855506,597972293101.7534,USD,Finance,Strong buy,323.2382791354446,327.47345654265615,331.5386285396299,-0.5610142630744792,-4.090367154779736
TCTZF,Tencent Holding Ltd.,65.226,USD,-3.7254612546125476,3205,0.5292097354776923,588574390974.6581,USD,Technology services,Strong buy,70.53409198806504,72.80599355848452,74.19926291162395,-0.1286173633440563,-12.389523169912698
JNJ,Johnson & Johnson,238.67,USD,-0.4006176188290314,3320166,0.4074314930221151,575170588336.1093,USD,Health technology,Buy,234.42633622630106,226.75561422693596,216.67301316597383,-4.22167823748947,1.561702127659569
ASMLF,ASML Holding N.V.,1325.7868,USD,-2.705686541577615,220,0.060696352700987694,506430408618.62994,USD,Electronic technology,Strong buy,1366.1009370496993,1309.0649748706378,1223.171399324116,-7.041263208082958,-5.02932673159522
MA,Mastercard Incorporated,514.75,USD,-1.8888422978690902,1340134,0.3198051082994049,459060355162.6053,USD,Finance,Strong buy,529.8012174753912,537.2802936947862,544.2945666072746,1.034388003454499,-6.363123715278412
ORCL,Oracle Corporation,158.24,USD,2.2288261515601895,16893066,0.71494871899787,454796150312.27344,USD,Technology services,Strong buy,162.57132641623429,174.3532856375913,187.97808870702892,11.735630560655277,2.826694392098267
COST,Costco Wholesale Corporation,999.095,USD,1.6818140183396577,1504517,0.742442482330488,443467716768.2338,USD,Retail trade,Strong buy,981.2866538471479,965.8030775384182,954.7217406804434,-1.1687489489667666,1.6052923289705263
MU,"Micron Technology, Inc.",386.985,USD,-2.5349452210049104,18808886,0.6297924042785333,435555194301.81976,USD,Electronic technology,Strong buy,387.20050007209176,360.16931124325225,320.4647648210488,-3.6079906344185155,-5.749044058549883
NFLX,"Netflix, Inc.",98.565,USD,-0.6100635272763981,24334573,0.3505145072858939,416157400626.9905,USD,Technology services,Strong buy,89.68986368472744,91.53569963845543,95.51399805529111,3.4694520260340043,23.221652706588326
ABBV,AbbVie Inc.,228.9799,USD,-1.4504411448246215,2652912,0.44078205671410015,404875158915.8759,USD,Health technology,Strong buy,226.936590245223,225.83046102226922,223.53848072035086,-2.002953008645044,9.154999404123455
PLTR,Palantir Technologies Inc.,159.4,USD,4.408200694307997,42479539,0.7857346934760576,381233102505.99207,USD,Technology services,Buy,150.18245148988944,155.25784137460542,158.4933500695929,13.23033209021488,2.5674023550608127
CVX,Chevron Corporation,189.42,USD,-0.252764612954196,6878803,0.6648447395197765,377965908891.7219,USD,Energy minerals,Buy,179.43285772169355,173.72322196718184,168.07915266197702,-0.47811695476279353,5.892218246869405
RHHBF,Roche Holding Ltd,465.0,USD,-3.694805732747903,19,0.5523255813953488,360814166067.4075,USD,Health technology,Buy,462.28171130716584,446.51502778281247,426.6998896928467,-8.084601699940695,-1.0638297872340425
BML/PL,Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Pref,19.59,USD,-0.6592292089249443,10507,0.5051345166439106,357470546696.0,USD,Finance,,19.730240319687745,19.744949065967536,19.857727967088383,-0.457317073170731,-0.3053435114503752
BAC/PQ,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",17.62,USD,-0.1699716713880883,45998,0.6631766678537083,357470546696.0,USD,Finance,,17.70044293086736,17.697414133773755,17.700057392998094,-0.6764374295377534,0.1136363636363612
BML/PH,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.41,USD,-0.15432098765432684,5511,0.3691918109223431,357470546696.0,USD,Finance,,19.439814347445434,19.4388382030284,19.55737008247276,0.9360374414976583,-0.7161125319693123
BML/PG,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock , Series 1)",19.5641,USD,-0.28491335372069915,2225,0.38023138575114923,357470546696.0,USD,Finance,,19.542062347200893,19.547185271004196,19.68091537651047,1.0542355371900847,-0.991396761133612
BAC/PB,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG",25.1401,USD,-0.31681205392545014,40997,0.8430531450239774,357470546696.0,USD,Finance,,25.203195023334686,25.21240198217507,25.209783053755423,-0.31681205392545014,0.19968114786767827
BAC/PM,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series KK",22.44,USD,-0.5759858218874568,46849,0.7765920061531932,357470546696.0,USD,Finance,,22.662078677520405,22.61994182410141,22.579685240371553,-0.6640106241699804,-1.1018069634200087
BAC/PK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",25.005,USD,-0.25927403270842153,18103,0.4950218894670783,357470546696.0,USD,Finance,,25.004995739162368,24.96646545710366,24.918581229145246,-0.41816009557945216,0.22044088176352591
BAC/PE,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,19.96,USD,0,8095,0.6238824835069979,357470546696.0,USD,Finance,,20.088068123715637,20.100648445179637,20.26393064386478,-0.6470881035340916,0.3015075376884537
BAC/PL,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,1227.6901,USD,-0.6723220064724895,14839,1.64200905157628,357470546696.0,USD,Finance,,1246.2715889591555,1248.951238750405,1249.0874347367885,-0.5918947368421029,-1.7847919999999977
BAC/PN,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL",20.985,USD,-0.6392045454545529,117526,1.373984937441984,357470546696.0,USD,Finance,,21.217757677074935,21.162450281372386,21.101329197452475,-0.8738781294284471,-0.7801418439716272
BAC/PS,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS",19.76,USD,-0.45340050377833685,34228,0.9025490656238712,357470546696.0,USD,Finance,,19.88338992678196,19.868353519285822,19.861158536696635,-1.1999999999999922,-0.15159171298634455
BAC/PP,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP",17.25,USD,-0.2313475997686475,22452,0.44963081489076645,357470546696.0,USD,Finance,,17.287403619569304,17.259349274356627,17.241706963843903,-0.74798619102416,0.23242300987797296
BAC/PO,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",18.11,USD,-0.3302146395156977,33863,0.5653632963803927,357470546696.0,USD,Finance,,18.238673099379007,18.225796054471136,18.22327587315406,-1.0382513661202255,-0.27533039647577484
BACRP,Bank of America Corp.,301.99,USD,32.45175438596492,3,0.33707865168539325,357470546696.0,USD,Finance,,239.4897973969287,233.31014736396187,228.7569789073268,47.240370550950765,31.300000000000004
BML/PJ,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.83,USD,-0.05040322580645949,19323,0.6092623772678257,357470546696.0,USD,Finance,,20.318970002569237,20.38791582114239,20.528996956423782,-0.10075566750631297,-5.028735632183912
PG,Procter & Gamble Company (The),153.25,USD,-0.48055068510942855,3160476,0.3325939284272636,356153124948.65894,USD,Consumer non-durables,Buy,156.1174030201392,154.117686491739,153.14969235495474,-7.2841672212475,-1.8414731785428342
HD,"Home Depot, Inc. (The)",357.565,USD,-1.1377460738774632,1447766,0.3384558616120182,355960053209.94366,USD,Retail trade,Buy,374.1254842046447,373.65487969289137,373.9796585207098,-4.649333333333334,-7.026963779609448
IDCBF,Industrial and Commercial Bank of China Ltd.,0.81,USD,-0.6073992269464261,18125,1.143208552776814,346936682239.3019,USD,Finance,Strong buy,0.8177615179842547,0.8097723693789586,0.7986641479130238,-0.6073992269464261,-3.5714285714285614
RHHVF,Roche Holding Ltd,433.23,USD,-3.5186958555107575,33084,0.5626119178359406,346395520066.6985,USD,Health technology,Buy,451.19413841702885,437.6881075807243,417.9375076699406,-9.081179092637596,-5.128654330450008
BAC,Bank of America Corporation,48.21,USD,-3.212206384260191,20959208,0.4571968363296331,345987854973.1813,USD,Finance,Strong buy,51.8355731181372,52.37768771017815,52.22661665781081,-1.1685116851168516,-11.9934282584885
GE,GE Aerospace,322.155,USD,-1.478638490473726,1807404,0.37520325107894426,337880534777.0517,USD,Electronic technology,Strong buy,323.73204121106653,318.37808458646066,309.9118386813297,-5.650900571093869,3.917615560788356
ACGBF,Agricultural Bank of China,0.6702,USD,-5.097706032285475,1500,0.3004627125773691,336047352097.6089,USD,Finance,Buy,0.7024413320899866,0.7056830471905723,0.6974103378504934,-4.90919409761634,-5.798018131983977
KO,Coca-Cola Company (The),76.88,USD,-0.1947293262365386,5478185,0.303111894038272,330639590111.544,USD,Consumer non-durables,Strong buy,76.97651789356941,75.42193210880312,73.83633497077611,-5.3784615384615435,-0.49828512262991664
PCCYF,"PetroChina Co., Ltd.",1.33,USD,0,126353,0.6497844988292842,329875732069.8519,USD,Energy minerals,Strong buy,1.1950495861775323,1.1566831705127523,1.1116803099526653,6.400000000000006,14.90280777537798
AMD,"Advanced Micro Devices, Inc.",197.57,USD,-0.9425921283529685,15356921,0.40138330828745583,322120274346.1965,USD,Electronic technology,Strong buy,209.37726712618166,211.71586657130175,208.35596977087937,1.9216384224509244,-8.10697674418605
CAT,"Caterpillar, Inc.",691.935,USD,-2.003314072059837,1530032,0.5475033100892622,321948612747.2241,USD,Producer manufacturing,Buy,699.9199271649693,670.4233413895611,628.3465975475843,-5.665380577785664,-2.1308345120226386
CSCO,"Cisco Systems, Inc.",79.02,USD,-1.2373453318335321,10502350,0.5084944182977289,312120558440.8526,USD,Electronic technology,Strong buy,78.53009183916426,77.64856675468145,76.07772782707002,0.3492285224458587,-5.9061681352703115
AZN,AstraZeneca PLC,194.435,USD,-1.561867152693402,931302,0.46508559544162165,301533521324.965,USD,Health technology,Strong buy,196.09454581788506,191.5470731484601,185.00960032058728,-5.448842637619133,2.8430128001692583
NVSEF,Novartis AG,158.0,USD,-6.0865430337612985,240215,0.9784051525577262,300706806637.97473,USD,Health technology,Buy,156.07144368939484,150.49734642856023,144.01942961328794,-6.0865430337612985,3.394683026584867
LVMHF,LVMH-Moet Hennessy Louis Vuitton,589.17,USD,1.3190025795356766,1031,0.15239981670633101,292870362233.44763,USD,Consumer non-durables,Buy,645.7357611312041,660.7031176277783,664.8862048183503,-4.200000000000006,-6.488359096636635
TOYOF,Toyota Motor Corp.,21.8241,USD,-5.523376623376623,1344,0.011832017050781714,284442020339.0625,USD,Consumer durables,Strong buy,23.052645877024634,22.653341230012803,21.994445965761866,-11.175824175824172,-8.990408673894908
BABAF,Alibaba Group Holding Limited,16.9,USD,-5.056179775280911,2008,0.1429680101957266,284312436752.57715,USD,Retail trade,Strong buy,19.71054188688892,19.858850243954546,19.648052302182812,-0.6817113305124569,-21.351451973194344
MRK,"Merck & Company, Inc.",114.94,USD,-0.9735504436977648,3660930,0.35787937138679476,284176746059.8187,USD,Health technology,Strong buy,116.23124017947251,112.3354589765742,107.06719400765199,-6.938709416241605,-1.6766467065868331
RTX,RTX Corporation,208.26,USD,2.1583439615422235,3322304,0.44736678782213096,279544815924.3599,USD,Electronic technology,Buy,200.29393854930902,195.22453421048755,187.82792459243655,-1.1345834322335697,1.3430656934306524
HBCYF,HSBC Holdings Plc,15.94,USD,-6.851716581446318,1500,0.13898411874803104,273773331622.99655,USD,Finance,Buy,16.859223787242595,16.444813915163373,15.77479939295529,-9.765072176620434,-8.073817762399079
AMAT,"Applied Materials, Inc.",334.92,USD,-3.350359276253126,3082359,0.46285960280219385,265795814473.76474,USD,Producer manufacturing,Strong buy,336.64664885602343,318.02579435930727,293.0439586783182,-8.636586829614263,3.373560912373841
NSRGF,Nestle S.A.,104.06,USD,2.3910262717701536,2689,0.6932735194781757,263192203273.74466,USD,Consumer non-durables,Buy,102.13563053316689,100.61167305188886,99.34820530394278,-2.747663551401867,6.107882125012756
PM,Philip Morris International Inc,168.77,USD,-0.548025928108414,2446380,0.47733168159820005,262720805533.18393,USD,Consumer non-durables,Strong buy,176.63030715620323,173.38299981028777,169.9904409994035,-9.506702412868627,-5.851835322994523
UNH,UnitedHealth Group Incorporated,285.34,USD,-1.1877965162586166,3515335,0.4410395034370954,258996214984.40527,USD,Health services,Strong buy,299.524382020927,307.5305725513839,316.11072065152035,-0.9786229872293344,1.1808091911634284
MS/PF,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,25.3368,USD,-0.012628255722176983,18753,0.41159028407257753,258106685150.0,USD,Finance,,25.315646570311504,25.314371683256198,25.316995172217677,-0.09148264984226823,0.3835182250396267
MS/PL,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.875% Non-Cumulative Preferred Stock, Series L",20.89,USD,-0.04784688995214359,22835,0.5221779864304612,258106685150.0,USD,Finance,,20.85434824320018,20.847714367924528,20.838227205808046,0.1438159156280016,1.7039922103213312
MS/PA,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,19.84,USD,-0.25138260432378434,57787,0.5461692446991707,258106685150.0,USD,Finance,,19.97382836934902,20.04137006366944,20.24611555708293,0.5065856129685989,-2.073050345508399
MS/PI,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),25.305,USD,-0.019755037534567386,31761,0.424352468675597,258106685150.0,USD,Finance,,25.254979545096223,25.24108691622132,25.22199454160411,0.019762845849798438,0.33703409992070127
MS/PE,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,25.49,USD,-0.14494456849611229,37251,0.5239653193500473,258106685150.0,USD,Finance,,25.514798280151414,25.527569738731742,25.536677981260834,-0.0784006272050299,0
MS/PK,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series K",24.8,USD,-0.24135156878519198,29213,0.34813562190228653,258106685150.0,USD,Finance,,24.776141422538043,24.73890055319233,24.669334301918543,0.2830570157703206,0.40485829959514746
MS/PO,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.250% Non-Cumulative Preferred Stock, Series O",17.899,USD,-0.06141820212171542,45164,0.345469593566084,258106685150.0,USD,Finance,,17.90423422708721,17.89053469467529,17.888673062161345,0.21836506159015387,0.839436619718315
MS/PQ,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.625% Non-Cumulative Preferred Stock, Series Q",26.24,USD,-0.1901863826550046,17653,0.1330869569806382,258106685150.0,USD,Finance,,26.312131508707786,26.305559740112344,26.27626486232227,-0.37965072133637595,-0.07616146230008806
MS/PP,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",25.785,USD,-0.328565906455357,22535,0.3731435961206975,258106685150.0,USD,Finance,,25.684063072330222,25.6721537326491,25.671525048533677,0.17482517482518145,1.1573165947430433
LRCX,Lam Research Corporation,206.515,USD,-3.8033351965716506,4615760,0.47341484601535416,257889933459.763,USD,Producer manufacturing,Strong buy,220.50682753694832,209.82913534861365,192.51569665021762,-9.928907885554787,-10.160090485926835
CICHF,China Construction Bank Corp.,0.96,USD,-4.0000000000000036,26758,0.2683816560064914,257042532266.96558,USD,Finance,Strong buy,0.9877931046117596,0.9889207902175884,0.9860415102026812,-4.950495049504955,-9.647058823529415
WFC/PC,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.96,USD,-0.2222222222222175,58000,0.7859451328992567,253361552674.0,USD,Finance,,18.165244192785323,18.150307396581354,18.126789408605227,-0.9376723662437848,-1.2101210121012038
WFC/PY,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",24.5,USD,-0.24429967426709578,31778,0.5710045136992209,253361552674.0,USD,Finance,,24.516536927855487,24.463328238248476,24.390624417573793,-0.40650406504065617,1.1560693641618545
WFC/PZ,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.63,USD,-0.2540650406504101,102856,0.7871751130948145,253361552674.0,USD,Finance,,19.752312654242235,19.71102876769919,19.671783650446915,-0.7081436519979796,-0.15259409969481758
WFC/PA,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.2878,USD,-0.01140487299117898,152895,1.2928246309325806,253361552674.0,USD,Finance,,19.435204857528724,19.4178846136934,19.399546624169666,-0.884892086330936,-0.4757481940144391
WFC/PD,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.66,USD,-0.28232636928289506,28393,0.44372798394683954,253361552674.0,USD,Finance,,17.799179017212257,17.76642099363964,17.732069962531945,-0.7865168539325874,-0.169587337478808
WFC/PL,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible,1206.99,USD,-0.2866678783272497,3377,0.5465197197002799,253361552674.0,USD,Finance,,1231.2411238954528,1231.2507909361098,1228.9089977170975,-1.2186139391757045,-2.230016524641154
WFCNP,Wells Fargo & Co.,2.75,USD,30.95238095238095,102,0.12092471843509188,253361552674.0,USD,Finance,,1.9197990897546844,1.6738678522673605,1.4613132538781204,0,30.952380952380945
MS,Morgan Stanley,159.0,USD,-2.1839434020301516,3914561,0.5262909667841966,252469781229.46786,USD,Finance,Buy,171.57264794488165,172.39333610608267,169.8417803408693,-2.2380718150516397,-12.986373337711374
GS/PA,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",19.8995,USD,-0.0025125628140644962,34060,0.40192774269072096,247925209157.0,USD,Finance,,20.078477512135116,20.127039460973553,20.296828064367954,0.09808853118712646,-1.1450571286636824
GS/PC,"Goldman Sachs Group, Inc. (The) Depositary Share repstg 1/1000th Preferred Series C",19.84,USD,-0.8000000000000007,1214,0.06331787765150133,247925209157.0,USD,Finance,,20.211400164786262,20.278837956302695,20.43922077020706,-1.145989038365722,-3.077674645823151
GS/PD,"Goldman Sachs Group, Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg",19.7616,USD,-0.2946518668012053,43391,0.3310715590982304,247925209157.0,USD,Finance,,19.95545521155414,19.981630555706253,20.105562222290235,-0.39516129032257297,-2.073339940535175
WFC,Wells Fargo & Company,80.24,USD,-2.2774327122153264,9650470,0.5020048394550969,247591413793.22565,USD,Finance,Strong buy,86.30200298974631,87.21858213366738,86.84937899794284,1.3771320277953116,-13.389821361109613
TMUS,"T-Mobile US, Inc.",221.5,USD,0.4352951845470246,1671383,0.29823038772664384,244062601213.04984,USD,Communications,Strong buy,210.7430051717775,209.24027847854367,211.34659000372343,2.0737327188940093,9.920103220683842
GS,"Goldman Sachs Group, Inc. (The)",819.8,USD,-1.8744164891197763,1474800,0.5425720586500236,243278058155.8765,USD,Finance,Buy,884.3107320165171,881.7400706768302,860.9101740726469,-2.4047619047619104,-12.519207785555752
IBM,International Business Machines Corporation,254.05,USD,-0.9744689144416292,2624736,0.3020383355233603,238307618528.5995,USD,Technology services,Buy,270.0824140343506,277.768515756367,281.12411325787383,7.785320322443795,-12.820424830994135
CTATF,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD,64.93,USD,6.4426229508196835,155,0.05948497524657482,237762175686.04816,USD,Producer manufacturing,Strong buy,65.1375071217333,64.82789320010924,63.35119525549823,5.783642880417081,7.696135345828509
RYDAF,SHELL PLC,42.125,USD,0.8982035928143712,1603,0.24070876191906299,237375608548.21832,USD,Energy minerals,Buy,38.97885359022469,38.18470875731195,37.501734428046106,0.2976190476190476,11.885790172642766
BACHF,"Bank of China, Ltd.",0.5848,USD,-4.131147540983607,200,0.011224856321839081,233579483327.40796,USD,Finance,Strong buy,0.5826022220900877,0.5815866852645452,0.5794379862531016,-4.131147540983607,0.8275862068965564
MCD,McDonald's Corporation,324.91,USD,-0.7756909451824595,1342577,0.4266237887478892,230815624425.3962,USD,Consumer services,Buy,324.51582964456674,320.51398855450384,316.5353215419077,-4.73523720166539,1.1833950982529386
HESAF,Hermes International SA,2204.8,USD,-1.747975178529647,24,0.4145077720207254,230718294408.84274,USD,Consumer non-durables,Buy,2422.2848314514004,2447.2001886560106,2469.443999919483,-5.6820490882840415,-8.544881367181018
RY,Royal Bank Of Canada,163.32,USD,-0.6629767045800155,538773,0.42116245725432405,228094316058.2891,USD,Finance,Strong buy,167.3102100555977,165.63277726616673,161.49547153884092,-0.71732522796353,-4.40737489025461
SAPGF,SAP SE,200.1205,USD,0.8163727959697697,2526,0.028805955511562297,227855920424.6315,USD,Technology services,Strong buy,210.65004075176338,219.2177040174054,229.93034758791165,2.6364242486408878,5.17711672885898
LIN,Linde plc,485.715,USD,-0.8866261274129754,980154,0.35043467093491004,225077495750.9334,USD,Process industries,Strong buy,474.47790489491774,464.1732795100005,457.3937206791692,-4.3868110236220526,4.183736942579523
INTC,Intel Corporation,44.775,USD,-2.557127312295983,42200575,0.5706952218325392,223651128713.54785,USD,Electronic technology,Buy,45.003018479011295,43.638832291224034,41.09271362798235,1.3009049773755559,-9.618490109002828
LRLCF,L'Oreal Co.,420.0,USD,-5.795801184281351,211,0.09321434882488072,223619091821.77954,USD,Consumer non-durables,Buy,452.1210672120945,449.8050327525839,445.8635926983237,-8.19672131147541,-10.390441647109023
GEV,GE Vernova Inc.,812.889,USD,-0.3128372412439964,1398643,0.593881568896339,219097552077.11154,USD,Producer manufacturing,Strong buy,780.318144072135,743.3908359613678,701.3175663411685,-6.024393063583814,2.3789672544080616
PEP,"PepsiCo, Inc.",157.9148,USD,-1.7331673926571096,2455800,0.3614474003516098,215814106963.20987,USD,Consumer non-durables,Buy,159.58680646611913,156.42042198575885,153.21580657259696,-6.584163980005309,-4.230214082115333
