Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
SPY,SPDR S&P 500 ETF TRUST,766.68,USD,-0.30946870205185495,11479413,0.3311942753546618,0,USD,Miscellaneous,,757.6352892979548,749.2469261768795,736.9630292844913,-1.22394289984282,2.7321818595988137,11.808198801242494,770.4399999999994,761.1914999999996,751.0253999999987,707.1529000000003,,,
QQQ,"Invesco QQQ Trust, Series 1",712.4,USD,-0.5139090604401831,12286876,0.4205801548118904,0,USD,Miscellaneous,,711.1723287059807,704.8747687711815,691.5280654078133,-2.8037383177570185,0.8251128692132311,14.892107215430771,721.3860000000001,707.8015000000001,713.0759999999996,652.3804500000001,,,
