Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month
JPM/PK,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock, Series JJ",19.4,USD,-0.46177526936890645,94331,0.6158260324589693,780736989250.0,USD,Finance,,19.518093931091208,19.54826851155179,19.58214341153838,-0.5128205128205201,-0.46177526936890645
JPM,JP Morgan Chase & Co.,289.4,USD,-1.4137284959972862,13496490,1.191160224544261,780521226644.1549,USD,Finance,Strong buy,304.6827349577669,307.03885128538815,306.4223644285814,-1.8350802211593993,-7.953117793928213
XOM,Exxon Mobil Corporation,151.21,USD,0.29848766250996095,21135566,1.0114989636086344,630056362798.9999,USD,Energy minerals,Buy,143.9929868601199,138.31165862017005,132.09390124260548,-5.108252274866638,4.923151649724177
V,Visa Inc.,317.36,USD,-0.7257257257257236,6439709,0.7753667144590273,604891101977.0,USD,Finance,Strong buy,324.0449458021113,327.99202797122757,331.86862853962987,0.5895404120443783,-2.9806487114426337
TCTZF,Tencent Holding Ltd.,65.67,USD,-3.0701107011070086,6743,1.0473912300594914,592580876572.3212,USD,Technology services,Strong buy,70.63275865473172,72.86942212991309,74.23962654798758,0.5512172714745053,-11.793149764942916
JNJ,Johnson & Johnson,240.4,USD,0.32132871510245387,7179790,0.8376580835663513,579339687049.0,USD,Health technology,Buy,234.8107806707455,227.0027570840788,216.83028589324658,-3.5274288695372977,2.2978723404255343
ASMLF,ASML Holding N.V.,1296.814,USD,-4.83188713805978,414,0.11340290903114472,495363239339.66113,USD,Electronic technology,Strong buy,1359.6625370496993,1304.9260034420663,1220.537508415025,-9.072717201534134,-7.104748151140834
MA,Mastercard Incorporated,522.34,USD,-0.4421911333053666,2873196,0.6582731152655906,465829257927.0,USD,Finance,Strong buy,531.487884142058,538.3645794090719,544.9845666072747,2.5241422626992254,-4.982445928001016
COST,Costco Wholesale Corporation,998.1,USD,1.5805489685213239,2708843,1.2495504194678044,443026052558.0,USD,Retail trade,Strong buy,981.0655427360368,965.6609346812753,954.6312861349888,-1.2671751194468297,1.5041034872013992
ORCL,Oracle Corporation,152.96,USD,-1.1822469151753887,37998186,1.4632383214780085,439620988515.0,USD,Technology services,Strong buy,161.39799308290097,173.5989999233056,187.49808870702893,8.007343595537355,-0.6043277665865089
NFLX,"Netflix, Inc.",99.02,USD,-0.15125541998588857,41196133,0.5774307331909637,418078477896.99994,USD,Technology services,Strong buy,89.79097479583855,91.60069963845542,95.55536169165475,3.947092168801166,23.790473809226153
MU,"Micron Technology, Inc.",370.3,USD,-6.737186752298199,34457203,1.0893158734808086,416776071661.00006,USD,Electronic technology,Strong buy,383.492722294314,357.7857398146808,318.94794663923057,-7.763967419732487,-9.812708541367293
ABBV,AbbVie Inc.,230.11,USD,-0.9640628362384251,6139830,0.9580087819695134,406873357085.0,USD,Health technology,Strong buy,227.18772357855633,225.9919038794121,223.64121708398721,-1.5193015492596007,9.693719461327618
CVX,Chevron Corporation,189.94,USD,0.021063717746178007,13072920,1.1818209423731343,379003526371.0,USD,Energy minerals,Buy,179.54841327724913,173.79750768146755,168.12642538924976,-0.20490726632691364,6.182915921288016
PLTR,Palantir Technologies Inc.,157.16,USD,2.940983821313951,74978574,1.2858106866019245,375875762261.99994,USD,Technology services,Buy,149.68467371211165,154.9378413746054,158.28971370595653,11.639140472385003,1.1260536645003538
RHHBF,Roche Holding Ltd,465.0,USD,-3.694805732747903,19,0.5523255813953488,360095739411.30817,USD,Health technology,Buy,462.28171130716584,446.51502778281247,426.6998896928467,-8.084601699940695,-1.0638297872340425
PG,Procter & Gamble Company (The),153.63,USD,-0.2337814143775658,8187905,0.8145124120229594,357036243870.0,USD,Consumer non-durables,Buy,156.20184746458364,154.1719722060247,153.1842378095002,-7.054268255792848,-1.5980784627702191
HD,"Home Depot, Inc. (The)",357.92,USD,-1.0395930103959277,4167616,0.9125822040146369,356313480360.0,USD,Retail trade,Buy,374.2043730935336,373.70559397860563,374.01193124798255,-4.554666666666662,-6.934657687407359
RHHVF,Roche Holding Ltd,439.0715,USD,-2.217780549183787,33510,0.5694234396506312,351177882110.5706,USD,Health technology,Buy,452.49224952813995,438.5226075807243,418.46855312448605,-7.85526608492724,-3.849447060111675
BAC/PM,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series KK",22.4,USD,-0.7532122286220722,69538,1.088052823870882,349073814370.0,USD,Finance,,22.653189788631515,22.614227538387123,22.57604887673519,-0.8410801239486555,-1.278096077567222
BML/PH,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.41,USD,-0.15432098765432684,11314,0.729563641756782,349073814370.0,USD,Finance,,19.439814347445434,19.4388382030284,19.55737008247276,0.9360374414976583,-0.7161125319693123
BAC/PQ,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",17.54,USD,-0.6232294617563707,87157,1.1680754370047135,349073814370.0,USD,Finance,,17.682665153089584,17.685985562345184,17.692784665725366,-1.1273957158962757,-0.3409090909091038
BAC/PP,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP",17.21,USD,-0.462695199537295,37967,0.7292763132620839,349073814370.0,USD,Finance,,17.278514730680413,17.253634988642343,17.23807060020754,-0.97813578826236,0
BML/PL,Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Pref,19.64,USD,-0.40567951318457557,20219,0.9232040692391636,349073814370.0,USD,Finance,,19.741351430798854,19.75209192311039,19.862273421633837,-0.2032520325203209,-0.05089058524172016
BAC/PK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",24.96,USD,-0.4387714399680871,24222,0.6494025292971106,349073814370.0,USD,Finance,,24.994995739162366,24.960036885675088,24.914490320054338,-0.597371565113495,0.04008016032064755
BAC/PO,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",18.08,USD,-0.4953219592735465,61793,0.9790479027305539,349073814370.0,USD,Finance,,18.23200643271234,18.22151034018542,18.220548600426785,-1.2021857923497399,-0.4405286343612437
BAC,Bank of America Corporation,48.64,USD,-2.3489259184902664,47015923,0.9647777327686968,349073814370.0,USD,Finance,Strong buy,51.931128673692754,52.43911628160672,52.26570756690172,-0.28700287002870145,-11.208470244614823
BAC/PE,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,19.9899,USD,0.14979959919838587,10323,0.7790590614764614,349073814370.0,USD,Finance,,20.09471256816008,20.104919873751065,20.26664882568296,-0.49825783972126025,0.45175879396984975
BAC/PL,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,1229.7317,USD,-0.50714401294498,64329,4.5971943314919494,349073814370.0,USD,Finance,,1246.7252778480442,1249.2428958932624,1249.2730347367885,-0.42658299595141325,-1.6214639999999962
BML/PJ,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.83,USD,-0.05040322580645949,31402,0.9521788041517204,349073814370.0,USD,Finance,,20.318970002569237,20.38791582114239,20.528996956423782,-0.10075566750631297,-5.028735632183912
BAC/PB,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG",25.13,USD,-0.35685963521015013,65374,1.2678618528229872,349073814370.0,USD,Finance,,25.200950578890243,25.210959125032215,25.20886487193724,-0.35685963521015013,0.15942606616181407
BML/PG,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock , Series 1)",19.6209,USD,0.0045871559632920614,5513,0.8916960502054151,349073814370.0,USD,Finance,,19.554684569423117,19.55529955671848,19.686079012874107,1.347623966942146,-0.7039473684210661
BAC/PS,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS",19.73,USD,-0.6045340050377883,56367,1.3909088890150103,349073814370.0,USD,Finance,,19.87672326011529,19.864067805000108,19.85843126396936,-1.3499999999999979,-0.30318342597270703
BAC/PN,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL",20.96,USD,-0.7575757575757582,162482,1.7644056606232246,349073814370.0,USD,Finance,,21.21220212151938,21.15887885280096,21.099056470179747,-0.9919697685403912,-0.8983451536642919
BACRP,Bank of America Corp.,301.99,USD,32.45175438596492,3,0.33707865168539325,349073814370.0,USD,Finance,,239.4897973969287,233.31014736396187,228.7569789073268,47.240370550950765,31.300000000000004
IDCBF,Industrial and Commercial Bank of China Ltd.,0.81,USD,-0.6073992269464261,18125,1.143208552776814,344976638834.33075,USD,Finance,Strong buy,0.8177615179842547,0.8097723693789586,0.7986641479130238,-0.6073992269464261,-3.5714285714285614
GE,GE Aerospace,323.11,USD,-1.1865806293770438,4676994,0.9112310747613128,338882146491.0,USD,Electronic technology,Strong buy,323.9442634332887,318.51451315788927,309.99865686314786,-5.371211011861173,4.225670139672921
KO,Coca-Cola Company (The),77.04,USD,0.012981955082442057,15516030,0.8106609715840732,331327714992.00006,USD,Consumer non-durables,Strong buy,77.01207344912496,75.44478925166027,73.85088042532156,-5.181538461538454,-0.2912055911473427
ACGBF,Agricultural Bank of China,0.6702,USD,-5.097706032285475,1500,0.3004627125773691,330217231103.36145,USD,Finance,Buy,0.7024413320899866,0.7056830471905723,0.6974103378504934,-4.90919409761634,-5.798018131983977
CAT,"Caterpillar, Inc.",680.9,USD,-3.566168139587591,3564419,1.179570753565441,316814170368.0,USD,Producer manufacturing,Buy,697.4677049427471,668.8469128181325,627.3434157294025,-7.169831899548737,-3.691654879773695
AMD,"Advanced Micro Devices, Inc.",192.43,USD,-3.5196791175733178,33908761,0.8409865179429393,313739955366.0,USD,Electronic technology,Strong buy,208.23504490395945,210.98158085701604,207.88869704360664,-0.7299646624880662,-10.497674418604648
PCCYF,"PetroChina Co., Ltd.",1.308,USD,-1.654135338345866,130553,0.6671971413648634,311628617469.6992,USD,Energy minerals,Strong buy,1.1901606972886434,1.1535403133698952,1.1096803099526653,4.640000000000004,13.00215982721383
CSCO,"Cisco Systems, Inc.",78.64,USD,-1.7122859642544737,20621215,0.9471681490253252,310619588331.0,USD,Electronic technology,Strong buy,78.44564739471981,77.59428104039574,76.04318237252457,-0.13334179947933705,-6.358656823053112
NVSEF,Novartis AG,162.85,USD,3.0696202531645533,272,0.0014661033667554594,309937369805.7086,USD,Health technology,Buy,157.1492214671726,151.19020357141738,144.46033870419703,-3.2037565382786584,4.886885113919978
AZN,AstraZeneca PLC,194.22,USD,-1.6707168894289242,1473886,0.7122160688566154,301200084009.396,USD,Health technology,Strong buy,196.0467680401073,191.5163588627458,184.99005486604182,-5.55339428126823,2.7292922881624864
TOYOF,Toyota Motor Corp.,22.2875,USD,-3.5173160173160167,2795,0.024573524071942836,290481693554.6875,USD,Consumer durables,Strong buy,23.15562365480241,22.7195412300128,22.03657323848914,-9.289784289784285,-7.057964970809002
LVMHF,LVMH-Moet Hennessy Louis Vuitton,580.01,USD,-0.2562338779019792,2221,0.3216975666280417,288317034179.5623,USD,Consumer non-durables,Buy,643.7002055756485,659.3945461992068,664.053477545623,-5.689430894308945,-7.942212196208584
MRK,"Merck & Company, Inc.",115.79,USD,-0.24123373826138275,12809312,1.142652308212056,286278282346.99994,USD,Health technology,Strong buy,116.4201290683614,112.45688754800277,107.14446673492472,-6.250506031900249,-0.9495295124037634
RTX,RTX Corporation,209.76,USD,2.8941430393407126,8790385,1.0938263560637824,281558239110.99994,USD,Electronic technology,Buy,200.62727188264236,195.43881992477327,187.96428822880017,-0.4225017802041371,2.0729927007299227
BABAF,Alibaba Group Holding Limited,16.4,USD,-7.865168539325855,2201,0.15559608641556386,275900813089.1446,USD,Retail trade,Strong buy,19.599430775777808,19.787421672525976,19.602597756728265,-3.6201222378937454,-23.678332092330606
HBCYF,HSBC Holdings Plc,15.94,USD,-6.851716581446318,1500,0.13898411874803104,273773325141.64496,USD,Finance,Buy,16.859223787242595,16.444813915163373,15.77479939295529,-9.765072176620434,-8.073817762399079
PM,Philip Morris International Inc,169.98,USD,0.1649970536240431,5070768,0.9365360230563519,264604385881.0,USD,Consumer non-durables,Strong buy,176.8991960450921,173.5558569531449,170.1004409994035,-8.857908847184992,-5.176838112239206
UNH,UnitedHealth Group Incorporated,286.48,USD,-0.7930186653738144,6816942,0.8167996692322606,260030985270.00003,USD,Health services,Strong buy,299.77771535426035,307.69342969424105,316.21435701515674,-0.5830094392004466,1.5850501755257003
CICHF,China Construction Bank Corp.,0.968,USD,-3.200000000000003,39939,0.3914843647384713,259090948048.49252,USD,Finance,Strong buy,0.9895708823895374,0.9900636473604455,0.9867687829299538,-4.158415841584162,-8.894117647058826
NSRGF,Nestle S.A.,102.26,USD,0.6198957000885661,5059,1.1852216287133353,258639575199.8308,USD,Consumer non-durables,Buy,101.7356305331669,100.354530194746,99.18456894030642,-4.42990654205607,4.272458448047326
AMAT,"Applied Materials, Inc.",324.74,USD,-6.288055868178791,8655215,1.1918801419468512,257716859252.0,USD,Producer manufacturing,Strong buy,334.3844266338012,316.57150864502154,292.1185041328636,-11.413606852528774,0.23148862619216642
MS,Morgan Stanley,160.27,USD,-1.4026453398954175,8045962,1.0190401832264688,254486365765.0,USD,Finance,Buy,171.85487016710388,172.57476467751124,169.95723488632385,-1.4572060993605365,-12.291358835440258
MS/PK,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series K",24.7,USD,-0.6436041834271928,42653,0.4954938209935201,254486365765.0,USD,Finance,,24.75391920031582,24.724614838906614,24.660243392827635,-0.12131014961585579,0
MS/PO,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.250% Non-Cumulative Preferred Stock, Series O",17.8,USD,-0.6141820212171939,83232,0.608441956704653,254486365765.0,USD,Finance,,17.882234227087206,17.87639183753243,17.879673062161345,-0.3359462486002168,0.28169014084507443
MS/PF,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,25.33,USD,-0.03946329913181359,24836,0.5325796532099311,254486365765.0,USD,Finance,,25.314135459200394,25.31340025468477,25.316376990399494,-0.11829652996845876,0.3565768621236128
MS/PE,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,25.48,USD,-0.18411877619775371,55958,0.7621390231578145,254486365765.0,USD,Finance,,25.51257605792919,25.526141167303173,25.53576889035174,-0.1176009408075309,-0.03923107100823072
MS/PA,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,19.82,USD,-0.3519356460532945,75348,0.6844597620542151,254486365765.0,USD,Finance,,19.969383924904577,20.0385129208123,20.244297375264747,0.4052684903748828,-2.171767028627844
MS/PQ,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.625% Non-Cumulative Preferred Stock, Series Q",26.22,USD,-0.26626093571700377,25602,0.1909781794636916,254486365765.0,USD,Finance,,26.30768706426334,26.302702597255198,26.27444668050409,-0.45558086560364847,-0.15232292460016258
MS/PP,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",25.73,USD,-0.5411673753382318,41923,0.6713663216658686,254486365765.0,USD,Finance,,25.671840850108,25.664296589791956,25.666525048533675,-0.038850038850031125,0.9415457041977324
MS/PL,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.875% Non-Cumulative Preferred Stock, Series L",20.88,USD,-0.09569377990430418,44563,0.9679717621504208,254486365765.0,USD,Finance,,20.85212602097796,20.84628579649596,20.837318114898952,0.09587727708532873,1.6553067185978572
MS/PI,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),25.29,USD,-0.07902015013828358,55527,0.7122188103648636,254486365765.0,USD,Finance,,25.25164621176289,25.238944059078463,25.220630905240476,-0.03952569169961092,0.27755749405234054
LRCX,Lam Research Corporation,199.33,USD,-7.150177007639274,13597772,1.2673945903675756,248917524938.0,USD,Producer manufacturing,Strong buy,218.91016087028166,208.80270677718508,191.8625148320358,-13.062630844382408,-13.285770217949272
WFC/PD,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.65,USD,-0.33879164313948207,67835,0.9909024245593635,248146820737.0,USD,Finance,,17.796956794990034,17.764992422211066,17.731160871622855,-0.8426966292134951,-0.22611644997175068
WFC/PC,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.94,USD,-0.33333333333332626,93929,1.2000960802576792,248146820737.0,USD,Finance,,18.160799748340878,18.147450253724212,18.124971226787046,-1.0479867622724641,-1.3201320132013115
WFC/PL,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible,1199.25,USD,-0.9260942121177103,7849,1.169642058832295,248146820737.0,USD,Finance,,1229.5211238954528,1230.1450766503956,1228.205361353461,-1.852064032474556,-2.856980850857012
WFC/PY,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",24.39,USD,-0.6921824104234453,48177,0.8308456424450941,248146820737.0,USD,Finance,,24.492092483411042,24.44761395253419,24.380624417573795,-0.8536585365853692,0.7018992568125587
WFC/PA,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.28,USD,-0.05184033177811307,281902,2.0877438677124815,248146820737.0,USD,Finance,,19.43347152419539,19.416770327979116,19.398837533260576,-0.9249743062692687,-0.5159958720330128
WFCNP,Wells Fargo & Co.,2.75,USD,30.95238095238095,102,0.12092471843509188,248146820737.0,USD,Finance,,1.9197990897546844,1.6738678522673605,1.4613132538781204,0,30.952380952380945
WFC/PZ,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.64,USD,-0.2032520325203209,235500,1.623188645536955,248146820737.0,USD,Finance,,19.754534876464458,19.71245733912776,19.672692741356006,-0.6575619625695448,-0.10172939979653903
WFC,Wells Fargo & Company,80.42,USD,-2.058214590183897,16798807,0.8373828988885046,248146820736.99997,USD,Finance,Strong buy,86.3420029897463,87.24429641938167,86.86574263430647,1.6045483259633557,-13.19553132926763
TMUS,"T-Mobile US, Inc.",221.57,USD,0.46703545842024174,3536216,0.6082721089062576,244139747108.0,USD,Communications,Strong buy,210.75856072733305,209.2502784785437,211.35295364008707,2.105990783410135,9.954840950821302
GS/PD,"Goldman Sachs Group, Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg",19.73,USD,-0.4540867810292626,65471,0.48797303108833395,243758786432.0,USD,Finance,,19.948432989331913,19.977116269991967,20.102689495017508,-0.5544354838709649,-2.229930624380571
GS/PC,"Goldman Sachs Group, Inc. (The) Depositary Share repstg 1/1000th Preferred Series C",19.94,USD,-0.2999999999999936,4398,0.22481789137380193,243758786432.0,USD,Finance,,20.233622387008484,20.293123670588407,20.44831167929797,-0.6477329347284454,-2.5891548607718495
GS/PA,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",19.91,USD,0.05025125628141489,72098,0.8115388035492581,243758786432.0,USD,Finance,,20.08081084546845,20.128539460973553,20.297782609822498,0.15090543259557915,-1.0928961748633823
GS,"Goldman Sachs Group, Inc. (The)",821.08,USD,-1.7212074785148295,2472991,0.8722824625261963,243657890438.00565,USD,Finance,Buy,884.5951764609616,881.9229278196874,861.0265377090105,-2.2523809523809475,-12.382619088270442
IBM,International Business Machines Corporation,258.85,USD,0.8965114012863034,6234402,0.6861722037214946,242810200534.0,USD,Technology services,Buy,271.1490807010173,278.4542300420813,281.56047689423747,9.821807382265607,-11.173261041144778
RYDAF,SHELL PLC,42.25,USD,1.1976047904191618,3118,0.45140648299625036,238047165069.19092,USD,Energy minerals,Buy,39.006631368002466,38.2025659001691,37.51309806440974,0.5952380952380952,12.217795484727759
CTATF,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD,64.93,USD,6.4426229508196835,155,0.05947356304197683,235051067978.72806,USD,Producer manufacturing,Strong buy,65.1375071217333,64.82789320010924,63.35119525549823,5.783642880417081,7.696135345828509
HESAF,Hermes International SA,2231.0,USD,-0.5804302536736485,45,0.75,233459957740.83603,USD,Consumer non-durables,Buy,2428.1070536736224,2450.943045798868,2471.8258181013007,-4.561253408908614,-7.458105193296838
MCD,McDonald's Corporation,328.06,USD,0.18628798289815657,3341442,0.9930242513123958,233053369741.0,USD,Consumer services,Buy,325.2158296445667,320.9639885545038,316.82168517827137,-3.81164604468422,2.1643673507520753
BACHF,"Bank of China, Ltd.",0.5848,USD,-4.131147540983607,200,0.011224856321839081,231836605842.94232,USD,Finance,Strong buy,0.5826022220900877,0.5815866852645452,0.5794379862531016,-4.131147540983607,0.8275862068965564
RY,Royal Bank Of Canada,163.52,USD,-0.5413296028222045,1174426,0.870048882122321,228373640458.218,USD,Finance,Strong buy,167.35465450004216,165.66134869473817,161.51365335702272,-0.5957446808510576,-4.2903131401814365
SAPGF,SAP SE,200.425,USD,0.9697732997481165,4069,0.04626934238176244,228202635134.62878,USD,Technology services,Strong buy,210.71770741843005,219.2612040174054,229.9580294060935,2.7925941122166487,5.337152467546119
LRLCF,L'Oreal Co.,425.948,USD,-4.461690292481607,233,0.10250769907611086,226785952917.52344,USD,Consumer non-durables,Buy,453.4428449898723,450.6547470382982,446.404319971051,-6.896612021857928,-9.121399615959037
LIN,Linde plc,484.74,USD,-1.0855813573848085,2195627,0.7476702505543099,224625683036.0,USD,Process industries,Strong buy,474.2612382282511,464.03399379571476,457.3050843155328,-4.578740157480313,3.974603719353946
PEP,"PepsiCo, Inc.",159.43,USD,-0.7902924704418057,5938308,0.8285844174126482,217884847689.0,USD,Consumer non-durables,Buy,159.92351757723026,156.636879128616,153.35355202714243,-5.68783460025436,-3.3112984413851536
INTC,Intel Corporation,43.42,USD,-5.505984766050057,74695109,0.9617467578227613,216882890854.0,USD,Electronic technology,Buy,44.70190736790018,43.44526086265261,40.96953180980053,-1.7647058823529436,-12.35365361324182
VZ,Verizon Communications Inc.,51.12,USD,-0.11723329425557302,23562575,0.8952223677791629,215608005768.00003,USD,Communications,Buy,47.229190353194774,45.57733247354709,44.32509948163964,2.2809123649459795,9.289150187065738
