Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,218.66,USD,1.8207217694994164,168338587,0.8877842851969773,5291572000000.0,USD,Electronic technology,Strong buy,209.69871288649048,203.87812115036454,197.6745167189111,1.358179205488345,9.7139989964877,15.1842389443464,218.34599999999995,219.42450000000002,202.91859999999986,188.42579999999998,33.486477380624216,2.071327,110.33338701884364
AAPL,Apple Inc.,311.23,USD,0.31264101076517353,44799738,0.9099703059921953,4571146090354.379,USD,Electronic technology,Strong buy,295.59816855109085,286.7860979772785,278.3932034531873,0.5183689947517217,12.387830640065003,14.315623220877495,311.0120000000003,303.25849999999986,280.14400000000006,264.8094499999999,37.64954938607633,1.888657,29.004822172630675
GOOG,Alphabet Inc.,369.27,USD,3.820850202429143,37698363,1.4145238517031788,4497003981230.654,USD,Technology services,Strong buy,366.11892346232065,354.2582353389779,338.789528854949,-0.8870697175065442,-3.2995522036295135,16.27255266223748,366.47,383.3185,350.31759999999997,302.8633,28.168981852301073,2.875948,46.187815730487436
GOOGL,Alphabet Inc.,372.19,USD,3.676982645756146,43978093,1.2807255054389932,4490772352671.777,USD,Technology services,Strong buy,369.0606222699389,356.6922277116345,340.5799582906936,-1.1500053118028217,-3.6351396836082177,17.447144209529828,369.9479999999997,386.84850000000006,352.9501999999996,303.2066500000001,28.391727883683853,2.876487,46.187815730487436
MSFT,Microsoft Corporation,428.05,USD,0.16614405391492404,26851803,0.6771785580635243,3179741390573.7256,USD,Technology services,Strong buy,422.1087646399117,419.35303800791644,423.73619745804183,-7.914551243438595,3.0651064239622503,-11.630211505310854,441.492,422.7854999999997,407.43740000000014,456.84590000000054,25.494190028647836,4.240016,29.74746147782946
AMZN,"Amazon.com, Inc.",253.79,USD,1.5078793696504207,35571936,0.8470182192918092,2730046834933.764,USD,Retail trade,Strong buy,257.2604750062617,250.28112548423567,243.03767078991004,-4.692340912931646,-8.072081861812912,9.704331287282784,258.44600000000025,265.3754999999999,250.4712000000003,232.0382000000001,30.329720233755992,1.813765,36.47513577870922
AVGO,Broadcom Inc.,418.91,USD,-12.586858084844435,80679327,2.441793289620652,1983399804258.7017,USD,Electronic technology,Strong buy,412.6645970654209,397.40653056984496,380.6434484610888,-6.927503388211235,-0.6521842242565099,18.74707674863583,457.2900000000001,430.3604999999996,397.06929999999943,355.3400250000002,69.73000865570278,3.188607,125.83264416209308
META,"Meta Platforms, Inc.",627.57,USD,0.736781277087552,21445240,1.1348510857873841,1593038151337.7695,USD,Technology services,Strong buy,624.0845865552728,626.0028109897847,631.9266686571364,-0.4489213197969428,2.325088454452089,-5.304613527481228,616.2319999999997,613.9077500000006,619.5580000000002,663.2406000000003,22.815251612340315,7.178764,7.29342195593833
TSLA,"Tesla, Inc.",418.45,USD,-1.2390842577295256,35144632,0.8391370052286994,1571582599428.6594,USD,Consumer durables,Buy,413.6416910240734,409.11776256701546,407.1117677325426,-2.1146693489906245,5.887116160785451,-8.595456531236353,423.51199999999943,426.91150000000005,395.1875999999996,413.8333750000002,382.285766490042,0.441819,-39.80422349318082
MU,"Micron Technology, Inc.",996.0,USD,-7.74104504571264,53996308,1.026896931363594,1123223016871.3582,USD,Electronic technology,Strong buy,755.367242329058,659.2450198052412,563.0925175894357,-1.3587925365447875,63.33893649296872,237.4841168996188,1029.234,838.95,607.7211999999998,357.14459999999997,47.02260956598509,19.579879,409.11691183540046
