Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,210.845,USD,0.9987545506802108,46942862,0.4185805658644982,5102448865737.306,USD,Electronic technology,Strong buy,205.30357750663777,203.66291810444787,200.26846239543124,2.416573565842519,5.3592844293423925,11.067505992045719,208.4469999999999,203.53074999999995,209.2644999999998,192.92682500000004,32.28965665104597,2.079754,110.33338701884364
AAPL,Apple Inc.,333.335,USD,3.629608903811463,20304021,0.44328898956130847,4895810016437.272,USD,Electronic technology,Buy,313.41315467483895,304.71258072023164,294.7155288076709,-0.05097374851951723,12.859101758900293,22.43484968136489,327.0430000000003,314.4012499999999,306.23769999999996,275.98227499999985,40.32359523377487,1.891523,29.004822172630675
GOOGL,Alphabet Inc.,319.64,USD,0.6138059114230818,14757325,0.48575282974910117,3894742956560.8257,USD,Technology services,Strong buy,348.4360854365811,349.7815286932695,343.91887558196936,-8.89480734154127,-8.421791510880007,0.8646260650047363,335.7119999999998,352.18699999999995,364.7017999999997,323.9014500000001,16.056179549518777,3.023634,112.04239228843795
GOOG,Alphabet Inc.,319.35,USD,0.31727084249546017,10218421,0.5170185103873454,3883264135532.071,USD,Technology services,Strong buy,346.74245761261045,347.94296473806554,342.23017845989966,-8.801439300910983,-8.422229869236064,0.554173620076214,335.4320000000001,350.3585000000001,362.3543999999999,323.16864999999996,16.041612248588482,3.022363,112.04239228843795
MSFT,Microsoft Corporation,384.77,USD,0.8359976937994649,12738698,0.4463140616269118,2858238669038.416,USD,Technology services,Strong buy,391.96470919958387,396.70350923205996,404.6688918676274,-1.6964308525587088,3.5524934736388807,-20.56525284639285,391.3459999999999,387.0454999999996,399.2406000000002,436.13560000000047,22.916480545083115,4.239546,29.74746147782946
AMZN,"Amazon.com, Inc.",233.77,USD,0.04707694941368383,15259562,0.43030998681338484,2514689498005.7954,USD,Retail trade,Strong buy,243.14911563444602,243.55820730930435,241.5310220613631,-6.025888406496214,-0.03207252667364649,1.0504020057058903,241.96400000000017,243.9189999999998,249.2564000000003,234.59650000000016,27.937187040644385,1.814544,36.47513577870922
AVGO,Broadcom Inc.,385.805,USD,-1.6982189721507428,4372035,0.25223081718069035,1835498187749.6765,USD,Electronic technology,Strong buy,385.5659295152686,385.3828187679333,379.6625758352637,1.8600168972436413,-0.21080130360560698,9.362908369357248,387.949,381.59599999999966,399.4245999999995,364.9481750000001,64.2259031130348,3.212946,125.81008946695735
META,"Meta Platforms, Inc.",603.64,USD,-0.40587361821482204,4347751,0.30393770279242815,1532293674151.189,USD,Technology services,Strong buy,612.0226248173328,611.847766942112,616.8797768711062,-6.635998144425556,7.430279948032533,-8.91546267305444,625.3139999999999,621.3915000000004,606.2427000000001,638.1133750000004,21.94527858768441,7.183975,7.29342195593833
TSLA,"Tesla, Inc.",310.83,USD,-2.7714348274891343,34354498,0.8748222255303447,1167391585702.1636,USD,Consumer durables,Buy,377.22700557562433,385.7389200847905,391.91248087784936,-19.483479905192407,-18.219848452957272,-32.1035386631717,350.6059999999994,388.61350000000016,402.5139999999995,414.6970250000002,287.3798076923077,0.480388,-37.36391012277044
LLY,Eli Lilly and Company,1200.95,USD,1.271640230379397,874074,0.40123431996333925,1130984322518.6887,USD,Health technology,Strong buy,1159.1874488334597,1124.5050859618775,1085.326549413953,1.8056203111092233,6.334280730646971,11.570977331846892,1174.4279999999997,1190.5784999999998,1129.5184,1016.1480999999997,43.22918541449192,6.006055,130.14091274344932
MU,"Micron Technology, Inc.",940.5,USD,-5.020147241494232,19820748,0.4862672790194213,1062194202525.1521,USD,Electronic technology,Strong buy,926.4921646641702,864.4134055779896,763.3592193450474,6.202784647176389,-13.095304097133672,218.67852604828462,945.2940000000001,976.7815,955.7793999999998,502.15800000000024,21.2917203393092,31.159531,697.287150515315
BRK.B,Berkshire Hathaway Inc. New,495.67,USD,0.9819700519506964,1142155,0.306879627271921,962339232905.087,USD,Finance,Buy,492.8636008005215,490.7444865248334,489.52830088666036,1.0560867703724859,0.5436215744741286,-1.0559725327371374,491.36199999999997,495.71149999999915,489.0160000000001,490.0973500000008,14.755069478346808,4.997453,-10.480916050876308
BRK.A,Berkshire Hathaway Inc.,743082.3,USD,0.8755913957139103,90,0.625,961325477315.3978,USD,Finance,Buy,738733.1944403735,735702.6481435206,734078.3600904023,0.9622690217391366,0.8079069142766506,-0.9223599999999937,736438.1459999996,743191.5390000001,733099.2530000007,735184.9337000002,14.74669404524789,7492.433283,-10.480948284775364
JPM,JP Morgan Chase & Co.,352.36,USD,0.7030580165761751,3133445,0.34949541835642606,944152646723.555,USD,Finance,Buy,333.0303695290833,325.8919771337576,319.44039414778314,3.089526038619076,5.791575344522179,9.258914728682175,346.9139999999998,338.8480000000002,322.33999999999986,310.67575000000045,15.094889260163647,5.767188,19.772185022704537
JPM/PJ,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock, Series GG",19.1434,USD,0.17477760334903358,22792,0.2988295667154839,937561048611.0,USD,Finance,,19.28104396880288,19.37660139065476,19.54109180522894,-0.9140786749482429,-0.6569797612869737,-5.651059635288316,19.256679999999953,19.268170000000033,19.246976000000053,20.053278500000083,0.8200916763055306,5.767188,19.772185022704537
JPM/PM,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock, Series MM",16.965,USD,0.38461538461539224,66824,0.4154873881447068,937561048611.0,USD,Finance,,17.19585568513382,17.323473939247602,17.512899328923847,-1.4235909355026204,-1.0787172011661734,-7.497273718647764,17.08900000000003,17.15274999999999,17.206300000000027,18.057500999999988,0.7267703380028274,5.767188,19.772185022704537
JPM/PK,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock, Series JJ",18.21,USD,0.1099505222649784,69105,0.5772305296938979,937561048611.0,USD,Finance,,18.39298540430159,18.504174520113363,18.67646953509213,-1.0863661053775084,-0.9787928221859691,-6.471494607087817,18.309999999999988,18.36999999999997,18.38519999999997,19.186259499999977,0.7801053849119651,5.767188,19.772185022704537
JPM/PD,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 5.75% Non-Cumulative Preferred Stock, Series DD",23.92,USD,0.46199076018480884,76816,0.7674263404185598,937561048611.0,USD,Finance,,24.044370661222768,24.135113444183904,24.27463328184252,-0.7056870070568624,-0.5405405405405364,-4.166666666666663,23.970000000000002,24.000999999999934,24.010600000000025,24.680560500000006,1.0247183309771666,5.767188,19.772185022704537
JPM/PL,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock, Series LL",18.5,USD,0.16242555495398558,68112,0.38285386664867965,937561048611.0,USD,Finance,,18.70821823897461,18.81935694691126,18.991385752573436,-1.2806830309498318,-0.9635974304068508,-6.0913705583756315,18.60400000000005,18.67100000000001,18.692201999999956,19.490736999999996,0.7925288094932099,5.767188,19.772185022704537
