Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Performance % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next FY,EPS Growth YoY TTM
SPY,SPDR S&P 500 ETF TRUST,767.81,USD,-0.7202151594300409,54905658,1.113958260479128,0,USD,Miscellaneous,,763.6963801909836,758.3721035934,748.0901997859179,1.0941408821593082,0.39619236904730415,11.972991497863514,767.7959999999996,765.2829999999996,760.9057999999987,717.60595,,,
QQQ,"Invesco QQQ Trust, Series 1",741.21,USD,-0.8361651459609879,33138912,0.9171337421836135,0,USD,Miscellaneous,,721.4297832817807,715.3721618012304,703.7505150308652,4.6906779661017,4.445790942141317,19.53843176466795,733.702,718.2185000000003,711.4151999999998,664.4076500000001,,,
