Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr
SPY,SPDR S&P 500 ETF TRUST,657.19,USD,1.3290778173520212,13440166,0.13647595850271058,0,USD,Miscellaneous,,668.8895859819432,672.7794802361753,671.7417093886664,-0.1337243758262792,-3.683022628678625,-4.159192661620799,659.5559999999996,674.4129999999994,683.2443999999992,660.6705500000004,,
QQQ,"Invesco QQQ Trust, Series 1",589.28,USD,1.240421949627191,8546617,0.12715948429496976,0,USD,Miscellaneous,,597.908076718533,601.8665679952397,601.4954984124114,-0.20998442051073785,-1.8063054055855547,-4.964035738476918,592.5139999999999,602.3655,610.3243999999996,593.1312499999999,,
