Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next Qtr,EPS Growth YoY TTM
NVDA,NVIDIA Corporation,220.2065,USD,3.900396338586396,84192750,0.6634036086519713,5328997361386.432,USD,Electronic technology,Strong buy,207.28990491142284,205.24925324291797,201.8199061870581,11.38980221559007,13.26329595720606,15.998893776174043,206.9152999999999,205.4058249999999,205.78392999999977,193.59798250000006,33.723314649759565,2.083504,110.33338701884364
AAPL,Apple Inc.,308.9,USD,-0.15514900769281084,21651769,0.35197293076252245,4508142176618.44,USD,Electronic technology,Buy,311.5895627045322,305.7916919577212,297.1544565653178,-0.21965243232767195,0.5010411244143557,13.45980790068134,312.80800000000033,323.6164999999999,309.6121999999999,278.8464499999999,35.410911008448636,1.985462,32.60922440789274
GOOG,Alphabet Inc.,361.1675,USD,-3.7784734248035177,13128090,0.5674036807303956,4431912894623.79,USD,Technology services,Strong buy,351.62548533218273,350.8710630145554,345.12393974897793,-1.131261976457704,0.829855246443983,13.721307345949196,359.8635000000001,348.02787500000005,355.9283499999999,327.30503749999997,18.144288204649012,3.016729,112.01789423230548
GOOGL,Alphabet Inc.,362.395,USD,-4.039454521382231,23544447,0.680514612120568,4419892242610.164,USD,Technology services,Strong buy,353.02174688276034,352.46103157639624,346.67206471838193,-0.8345989136532204,0.23371594523578215,14.356263805616916,360.79899999999986,348.99374999999986,357.83109999999965,328.10397500000016,18.205955197861876,3.018111,112.01789423230548
MSFT,Microsoft Corporation,489.155,USD,-0.7416651447819707,15103665,0.32329810371824136,3632242647110.3354,USD,Technology services,Strong buy,425.72483780112,417.91719920256304,417.081695007055,2.73667629299028,26.38357792476228,0.9847538631460474,477.0869999999999,412.4007499999996,403.62290000000024,433.23812500000054,27.257960257224692,4.715987,31.54908515130189
AMZN,"Amazon.com, Inc.",272.9,USD,-1.6292985365150452,19956933,0.3248675832143564,2943585356734.0625,USD,Retail trade,Strong buy,254.45124827817654,251.0069044954656,246.74141567806114,-1.9368284882676496,11.938308825037426,17.964900146969814,268.2840000000002,248.8869999999998,247.32000000000028,235.95175000000017,21.950356321284364,1.956644,89.7295812477109
AVGO,Broadcom Inc.,419.835,USD,0.4005643772718468,7052226,0.37375455400718555,1997398649592.6504,USD,Electronic technology,Strong buy,393.30095324586205,390.374009707053,383.81755703891065,9.216841612361964,12.372527501940516,19.009283537665652,401.46899999999994,389.57249999999965,394.9823999999995,366.84837500000015,69.89096054602963,3.214238,125.81008946695735
META,"Meta Platforms, Inc.",584.09,USD,-0.6548287240194616,6218879,0.33087653831986125,1487972863968.4937,USD,Technology services,Strong buy,595.0997360006088,600.2287092402689,608.2804241609443,3.886240751280596,-1.8072086611525788,-11.86540420234637,571.6020000000001,617.9670000000004,600.9755000000002,632.6071250000003,22.001529322690857,6.76163,-3.857269092594742
TSLA,"Tesla, Inc.",322.86,USD,-1.3716205895830178,13504911,0.2931414000249841,1275150964308.0269,USD,Consumer durables,Buy,354.02084973779193,367.85470221972946,379.1265544445036,3.8268587599691393,-18.777358490566034,-29.47575360419397,318.46099999999944,351.7062500000002,384.98309999999964,409.9952000000002,299.9721267304655,0.457599,-37.67083622886263
LLY,Eli Lilly and Company,1164.11,USD,4.340850423060361,3265537,1.2693997694387198,1096290626997.1957,USD,Health technology,Strong buy,1157.8315019692122,1132.6263313772392,1097.3680799063472,1.0512152777777692,-3.6332781456953724,8.148457822370847,1140.9919999999997,1172.262,1152.8355999999999,1029.5098999999996,41.9030992404881,9.476558,130.14091274344932
MU,"Micron Technology, Inc.",918.755,USD,2.9221324789675958,19599764,0.41289958757091294,1037635506861.2101,USD,Electronic technology,Strong buy,904.262324577365,865.0572396666279,780.9487575353509,16.837179136649475,-8.763157894736842,211.31046166878443,867.7230000000002,900.1377499999999,972.7618999999997,528.3996750000002,20.799441276280728,31.159631,697.287150515315
BRK.A,Berkshire Hathaway Inc.,772600.0,USD,-0.21955314477592663,59,0.394912985274431,1001011568151.8282,USD,Finance,Buy,751333.4343322424,744958.3224261435,740412.1459049155,0.3310170365339439,1.6578947368421053,3.013333333333333,769348.0039999997,748908.7750000001,739673.3644000008,736107.4351500003,15.332481771344195,7553.164543,-10.480948284775364
BRK.B,Berkshire Hathaway Inc. New,515.15,USD,-0.4002165422837574,1322702,0.3320104059388984,999199127372.6307,USD,Finance,Buy,500.9446748326886,496.6997102164957,493.6210976523865,0.042724253782072764,1.7077986179664317,2.8325614819546465,513.346,499.54949999999917,493.34240000000005,490.7152999999999,15.334948739625874,5.037961,-10.480916050876308
JPM,JP Morgan Chase & Co.,359.8507,USD,0.6519075855896274,1805874,0.251454356269599,964224050165.9614,USD,Finance,Buy,342.3471143516128,334.0036225589123,325.8514412190545,1.7245795053003583,7.418119402985079,11.58161240310078,354.5301399999998,347.34053500000016,330.85921399999984,312.6722535000004,15.415786317097202,5.837745,19.772185022704537
JPM/PM,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock, Series MM",16.8339,USD,-0.684955752212386,80418,0.2917687386801653,957978912964.0,USD,Finance,,17.11181640211799,17.234917004928267,17.42275819820904,-1.1514973576042353,-2.6942196531791955,-8.212104689203926,17.03878000000003,17.08269499999999,17.14867800000003,17.978170499999987,0.7211540933042025,5.837745,19.772185022704537
JPM/PD,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 5.75% Non-Cumulative Preferred Stock, Series DD",23.765,USD,-0.3563941299790392,43116,0.2931998125849607,957978912964.0,USD,Finance,,23.97922834238579,24.067794717009747,24.206507595812752,-0.3563941299790392,-0.937890787828253,-4.787660256410257,23.931,23.964749999999935,23.981900000000024,24.63508550000001,1.0180782247354667,5.837745,19.772185022704537
JPM/PC,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 6.00% Non-Cumulative Preferred Stock, Series EE",24.9585,USD,-0.16599999999999682,69038,0.4455907249385068,957978912964.0,USD,Finance,,25.160050761247355,25.178347471832637,25.189226937587858,0.43661971830985663,-1.5443786982248544,-0.8008744038155777,25.047699999999974,25.182424999999995,25.22397000000001,25.22387949999995,1.0692070427965557,5.837745,19.772185022704537
JPM/PL,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock, Series LL",18.3,USD,-0.6514657980456079,144361,0.6084211546688076,957978912964.0,USD,Finance,,18.610321321519617,18.72617478315346,18.901370644500965,-1.0810810810810774,-2.452025586353949,-7.1065989847715665,18.510000000000048,18.587000000000003,18.649199999999954,19.416186999999994,0.7839609304716618,5.837745,19.772185022704537
JPM/PK,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock, Series JJ",18.0167,USD,-0.40519624101713486,59042,0.33950837356616625,957978912964.0,USD,Finance,,18.29214261083265,18.40813492439816,18.584175198047593,-0.6249310535024757,-2.401408450704229,-7.46430405752439,18.16733999999999,18.26483499999997,18.330733999999968,19.109338999999977,0.7718245298376387,5.837745,19.772185022704537
