Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,PE Ratio TTM,EPS Forecast Next Qtr
SPY,SPDR S&P 500 ETF TRUST,655.27,USD,-0.9313154831199022,4491563,0.04897014493120302,0,USD,Miscellaneous,,673.7212137228158,676.3348697993474,673.8059712366239,-1.961459050240883,-3.8756619577814067,,
QQQ,"Invesco QQQ Trust, Series 1",587.25,USD,-1.2859304084720085,4054789,0.0595889053316452,0,USD,Miscellaneous,,601.52657482859,604.7057578992083,603.1888664354708,-2.1315245650289922,-2.1950935163133005,,
