Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month,PE Ratio TTM,EPS Forecast Next Qtr
WMT,Walmart Inc.,122.16,USD,0.1475651746187839,447926,0.02200658364962217,973908697114.3668,USD,Retail trade,Strong buy,123.85899759803368,121.69810603386037,118.05676873784282,-3.6289050173556396,-7.9427279577995415,44.75217056819431,0.661022
LLY,Eli Lilly and Company,913.67,USD,-0.4770981972659436,94243,0.03364420387795654,863252625059.2932,USD,Health technology,Strong buy,995.8585297067897,1001.4348357571093,985.0232924007296,-7.894312385330355,-12.145425873574498,40.44666769959494,7.254933
JPM/PD,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 5.75% Non-Cumulative Preferred Stock, Series DD",24.64,USD,-0.040567951318450354,1531,0.01398227146612016,776044096782.0,USD,Finance,,24.853651732431437,24.909064110663564,24.937929667662345,-0.7252215954875089,-1.4399999999999977,1.2313720002798572,5.379811
JPM/PL,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock, Series LL",19.25,USD,-0.259067357512957,7469,0.0444464280401083,776044096782.0,USD,Finance,,19.622873536100897,19.714360139637865,19.79472645269705,-1.180698151950721,-2.6794742163801875,0.9620093752186385,5.379811
JPM/PM,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock, Series MM",17.91,USD,-0.3338898163605939,5390,0.03517420366973315,776044096782.0,USD,Finance,,18.273528357225402,18.354063925656256,18.41274129320418,-0.4446914952751434,-3.606027987082875,0.8950435278008215,5.379811
JPM/PC,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 6.00% Non-Cumulative Preferred Stock, Series EE",25.03,USD,0,1704,0.0152164051421448,776044096782.0,USD,Finance,,25.131267943006836,25.173253673413292,25.21733701966895,-0.2788844621513955,-0.3185981680605269,1.250862060349222,5.379811
JPM/PK,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock, Series JJ",18.95,USD,-0.2631578947368458,3443,0.02831961768927383,776044096782.0,USD,Finance,,19.29366176078357,19.389544212568662,19.47243257151932,-0.7853403141361367,-2.3699124162802723,0.9470170213191271,5.379811
JPM/PJ,"J P Morgan Chase & Co Depositary Shares, each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock, Series GG",19.76,USD,-0.20202020202019771,2731,0.04303274490926252,776044096782.0,USD,Finance,,20.13807613202805,20.24160247127059,20.338588485721893,-0.75339025615268,-2.6121241991128517,0.9874963768478077,5.379811
JPM,JP Morgan Chase & Co.,286.84,USD,-0.31278237297561484,1150036,0.10744152890376737,773616767640.7482,USD,Finance,Strong buy,297.04609892506886,301.263645842326,302.74278051948875,0.17461758748341133,-3.912635669301892,14.334689308452687,5.379811
XOM,Exxon Mobil Corporation,158.62,USD,0.6535947712418307,180989,0.008363891234579231,660932038274.3007,USD,Energy minerals,Buy,149.33946118698614,143.3934634760433,136.49099276248387,1.6794871794871824,5.3603454001992645,23.693015474696782,1.684121
TCTZF,Tencent Holding Ltd.,67.036,USD,-4.4172583910799315,127739,6.457041182030945,604907136316.3948,USD,Technology services,Strong buy,69.7120144948377,71.67614687095656,73.22858392395669,-9.584311186641843,-5.343123411465677,19.867259641359336,1.0775312028
JNJ,Johnson & Johnson,236.31,USD,-0.40879973027646616,131913,0.017744789562356936,569483212222.0165,USD,Health technology,Buy,236.30355867736455,230.10998479646608,220.6416412340881,-3.1198753689734278,-3.38525696062799,21.393651885784642,2.684245
V,Visa Inc.,298.0,USD,-0.3411143067353294,235073,0.03480101062136029,567990767855.1335,USD,Finance,Strong buy,315.33533758399324,321.1541429992692,326.7459739996941,-3.199610199772623,-7.976407374239565,28.238950799787734,3.093554
ASMLF,ASML Holding N.V.,1323.09,USD,-1.9926073526470633,10,0.01856665428889714,505400272003.67566,USD,Electronic technology,Strong buy,1346.2770903140156,1310.498084161518,1238.844139185971,-3.8438058692713626,-6.5614406779661065,45.57902435783843,7.44920364105
MU,"Micron Technology, Inc.",423.5,USD,-8.279730578476602,6917954,0.18208627955415455,476653190296.354,USD,Electronic technology,Strong buy,399.7526344743381,375.54217619037775,337.3106997018434,-5.078895463510853,4.518867691700191,19.99490094615777,17.36971
COST,Costco Wholesale Corporation,984.699,USD,0.48769287288758234,35648,0.020101301582960585,436864191922.8644,USD,Retail trade,Buy,986.6026369637754,973.6176867046105,961.8108893677594,-2.553290450272147,-1.5301000000000045,51.21092348257516,4.896934
MA,Mastercard Incorporated,489.43,USD,0.1965320285790283,16924,0.005425556596419242,436479692450.9832,USD,Finance,Strong buy,516.3519299130968,526.4300991576854,536.0503029812188,-1.8430869198989206,-7.49064378331379,29.625616658091467,4.394274
ORCL,Oracle Corporation,150.09,USD,-1.837802485284501,432101,0.012167873268128234,431665711665.0002,USD,Technology services,Strong buy,157.79829211187837,167.97661218855106,181.42065182399085,-3.8254517493271813,-5.7519623233908925,26.947591432213585,1.954363
NFLX,"Netflix, Inc.",95.24,USD,0.5702217529038986,1065328,0.028675980499488978,402118706338.59045,USD,Technology services,Strong buy,91.95577487649491,92.5747997343754,95.50641462120228,-0.3557229545930146,25.085369057000257,37.68746784852202,0.76004
CVX,Chevron Corporation,200.075,USD,0.7376265042042067,97216,0.006650663416605524,399226754748.62225,USD,Energy minerals,Buy,187.09508951339762,180.37051584760883,173.40221106549566,1.7675483214649006,9.606113728497862,30.0955174488568,1.731698
ABBV,AbbVie Inc.,208.365,USD,0.011999616012290335,13121,0.0020022762864457277,368424515813.8558,USD,Health technology,Strong buy,221.70726488085506,222.70088856446603,221.9250967636258,-5.755574652856301,-8.779879169950082,88.23790971457609,3.014921
PLTR,Palantir Technologies Inc.,150.6,USD,-1.4204359494665286,1435459,0.03161245935219175,360186370964.0701,USD,Technology services,Strong buy,150.10677792461075,153.82984264256723,156.98406091401364,-1.2135126270908458,17.748240813135254,237.9898862199747,0.279089
IDCBF,Industrial and Commercial Bank of China Ltd.,0.81,USD,0.012347203358451663,46957,2.297005777123374,350245759686.53424,USD,Finance,Strong buy,0.8160367362099759,0.8098048880391073,0.7996946799209307,4.079665917121755,-3.5714285714285614,5.774853848073863,0.0385992
PG,Procter & Gamble Company (The),146.425,USD,-0.19426078658577914,63705,0.007382119441777118,340291822817.94855,USD,Consumer non-durables,Buy,153.0696361205506,152.63399998809976,152.36032050371915,-3.5789543000131716,-9.468900704834919,21.6964497392129,1.568007
BAC/PN,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 5.000% Non-Cumulative Preferred Stock, Series LL",20.69,USD,0.09675858732462299,2046,0.017151062636586084,336084037238.0,USD,Finance,,21.007628443882094,21.03570691226193,21.02888964477665,-0.4331087584215585,-3.2273152478952185,5.412263262530083,0.996228
BAC/PE,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,19.44,USD,-0.511770726714421,209,0.012725899946417263,336084037238.0,USD,Finance,,19.870628590615357,19.953002356225273,20.139709773291703,-1.1190233977619475,-3.523573200992543,5.085277806843152,0.996228
BAC/PK,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.875% Non- Cumulative Preferred Stock, Series HH",24.7,USD,-0.12131014961585579,2321,0.056072689145670616,336084037238.0,USD,Finance,,24.888824582950072,24.898394446618433,24.882223405003586,-0.4032258064516186,-1.2000000000000028,6.461232604373757,0.996228
BAC/PB,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 6.000% Non-Cumulative Preferred Stock, Series GG",24.92,USD,0.04014452027298901,972,0.013724219435019634,336084037238.0,USD,Finance,,25.08995775760027,25.13376588777877,25.158731299121687,-0.3598560575769686,-0.7566706491437584,6.518782044574658,0.996228
BAC/PM,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 5.375% Non-Cumulative Preferred Stock, Series KK",21.91,USD,-0.18223234624145399,819,0.012903266464268665,336084037238.0,USD,Finance,,22.36995431657956,22.434738599631356,22.46541229482247,-0.8597285067873361,-3.903508771929827,5.731401067280528,0.996228
BAC/PP,"Bank of America Corporation Depositary Shares, each representing a 1/1,000th interest in a share of 4.125% Non-Cumulative Preferred Stock, Series PP",16.85,USD,-0.35481963335303796,522,0.009587076180523542,336084037238.0,USD,Finance,,17.119595330905437,17.153895093696416,17.175678181989703,-1.2888107791446917,-2.3754345307068374,4.407763942659831,0.996228
BACRP,Bank of America Corp.,302.0,USD,0.003311367926087256,10,1.3157894736842106,336084037238.0,USD,Finance,,253.38095353094454,243.12298345482446,235.4154353702971,0,33.6283185840708,78.99968609396254,0.996228
BAC/PL,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,1205.0,USD,-0.18554719856863666,66,0.004135727042015227,336084037238.0,USD,Finance,,1231.4510940068415,1238.3621275950497,1242.167797303131,-0.7699592374521275,-3.530541990232961,315.21397928220154,0.996228
BAC/PQ,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.250% Non-Cumulative Preferred Stock, Series QQ",17.13,USD,-0.4069767441860482,2544,0.01853866630910748,336084037238.0,USD,Finance,,17.47642706791839,17.547050617233197,17.60089641795485,-0.8106543138390305,-2.9461756373937655,4.481008684733703,0.996228
BML/PJ,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.45,USD,-0.6131834440470157,502,0.024443210922512098,336084037238.0,USD,Finance,,20.003327532418425,20.158672848186246,20.354956162333707,-1.017811704834602,-6.669865642994244,5.087893690488647,0.996228
BML/PL,Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Pref,19.42,USD,-0.10288065843621179,101,0.004013478931222482,336084037238.0,USD,Finance,,19.612669384063505,19.66276141289743,19.78468877820978,0.05151983513653562,-2.3138832997987793,5.080046039552161,0.996228
BML/PH,Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Pref,19.1,USD,0,416,0.031193059544251407,336084037238.0,USD,Finance,,19.32974695092378,19.366072965490254,19.489553787167573,-0.7792207792207718,-2.6503567787971436,4.996337762896307,0.996228
BAC/PO,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.375% Non-Cumulative Preferred Stock, Series NN",17.71,USD,-0.561482313307119,3986,0.05948570089706109,336084037238.0,USD,Finance,,18.03615203954203,18.093150454013777,18.136899669774202,-1.1166945840312634,-2.585258525852579,4.6327299361724394,0.996228
BML/PG,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock , Series 1)",19.18,USD,-0.5501371454052473,5675,0.8662667338309596,336084037238.0,USD,Finance,,19.40666103582386,19.45573028656868,19.598247118077776,-0.05211047420532341,-2.441505595116991,5.0172648320602695,0.996228
BAC/PS,"Bank of America Corporation Depositary shares, each representing 1/1,000th interest in a share of 4.750% Non-Cumulative Preferred Stock, Series SS",19.38,USD,-0.46224961479198695,1925,0.04380296176285873,336084037238.0,USD,Finance,,19.689128885748755,19.741764101632732,19.77952997022261,-1.071975497702914,-2.2692889561270766,5.069582504970179,0.996228
BAC,Bank of America Corporation,46.535,USD,-0.6299380738842659,1412293,0.030912944793580265,333966915927.1904,USD,Finance,Strong buy,49.831300061863516,50.89537114567025,51.28641121231547,-1.241511035653652,-10.354459641687537,12.173014544313068,0.996228
HD,"Home Depot, Inc. (The)",328.47,USD,-0.7433596228809656,214532,0.05857870486102057,326995646827.66284,USD,Retail trade,Strong buy,357.9616577973228,362.99737516795517,366.9806869818038,-4.079546781917991,-15.820092260379283,23.074491401596045,3.403373
KO,Coca-Cola Company (The),75.98,USD,0.013163090693701614,48516,0.0031372855759784334,326768949772.1364,USD,Consumer non-durables,Strong buy,76.83940245687806,75.7533145522402,74.33279373993518,-2.589743589743585,-3.148502230720202,25.00575942076683,0.814027
AMD,"Advanced Micro Devices, Inc.",194.21,USD,-2.632106688057756,1138791,0.03807637667953155,316642109347.3489,USD,Electronic technology,Strong buy,202.55255802832116,206.43156960923628,205.44693970546,-0.3923579946146872,-4.808352122340948,73.43088324258923,1.271093
RHHBF,Roche Holding Ltd,400.0,USD,-6.755559699752907,1,0.02881844380403458,312756223701.1208,USD,Health technology,Buy,443.83140560556944,438.5347142894133,425.0089997461543,-6.976744186046512,-20.00159996800064,19.769947148397307,13.572164700000002
CAT,"Caterpillar, Inc.",671.805,USD,-3.145093855425168,80650,0.02992377766377183,312582368328.4977,USD,Producer manufacturing,Buy,691.1637968172174,672.3482420704647,636.8933601069443,-4.758495541347102,-12.182352941176477,35.68400924229145,4.574229
PCCYF,"PetroChina Co., Ltd.",1.34,USD,-0.7407407407407414,223627,1.5068808838581735,308105939647.2061,USD,Energy minerals,Strong buy,1.2528132613227596,1.205458189414617,1.1513060412831946,-0.7407407407407414,13.08016877637131,11.153720450392225,0.02192048568
GE,GE Aerospace,292.2,USD,-2.9106858054226445,159599,0.031082671543534522,306463324819.8186,USD,Electronic technology,Strong buy,312.6978877559401,312.4502545649799,307.52864203565935,-3.8088027125785935,-7.302836114459753,35.90209858947265,1.57633
CSCO,"Cisco Systems, Inc.",76.98,USD,-0.7989690721649361,351404,0.016838697835096166,304062762272.98303,USD,Electronic technology,Strong buy,78.09995953507742,77.5966146419234,76.31734080373931,-2.4581855043081573,3.5025210084033667,27.07893626002533,1.034287
AZN,AstraZeneca PLC,186.33,USD,-1.1092240738774946,52270,0.03053976567288271,288964110255.6359,USD,Health technology,Strong buy,192.82508190080566,190.57752896038468,185.51764864962135,-2.3478853309574914,-9.390196459832705,27.757859295299504,2.508319
NVSEF,Novartis AG,150.855,USD,-5.821516931899703,884,0.005244124682030449,287108388773.3155,USD,Health technology,Buy,156.2743265665612,152.24309650144951,146.34080884644382,-1.4792319749216398,-6.591331269349851,20.061952127377353,2.106196
MRK,"Merck & Company, Inc.",114.5,USD,-1.1823595408647662,6736269,0.7394492484467053,283088894286.99994,USD,Health technology,Strong buy,115.8534114117248,113.13485615771631,108.51278242555762,-0.7282816022195278,-5.761316872427984,15.738615276765955,-1.509503
BABAF,Alibaba Group Holding Limited,16.7,USD,-1.7647058823529453,352,0.012747572710054287,280947779515.7299,USD,Retail trade,Strong buy,18.52311244460633,19.0172893920599,19.131898972502697,-1.822457378012947,-20.476190476190478,18.37646859964118,0.1633795603
CTATF,CONTEMPORARY AMPEREX TECHNOLOGY CO LTD,85.0,USD,7.59493670886076,291,0.410321489001692,279029663046.4643,USD,Producer manufacturing,Strong buy,71.9473808514189,69.44498275926394,66.61255806239524,0,25.76755197159134,38.22976358310314,0.5347959767
TOYOF,Toyota Motor Corp.,21.06,USD,0.42918454935622247,304414,6.7255084771975095,274483206562.49997,USD,Consumer durables,Strong buy,22.483278507226153,22.389458862866547,21.94146548635466,-7.224669603524232,-12.97880252882113,11.644558828956878,0.30889974941900006
HBCYF,HSBC Holdings Plc,15.975,USD,-0.6962143345558532,2592,0.5864518756504818,274374462917.12494,USD,Finance,Buy,16.47187611820848,16.2932306315486,15.791363134673793,2.403846153846154,-7.97811059907834,12.987872457222542,0.437519
CICHF,China Construction Bank Corp.,1.0184,USD,-1.126213592233015,7399,0.05053958296476573,272718238114.1086,USD,Finance,Strong buy,0.9925947313220659,0.9916549245913476,0.9882584982892181,4.1308793456032715,1.8399999999999972,5.438590204631228,0.042888
RTX,RTX Corporation,201.6,USD,-1.4470082127493196,142699,0.02529325313076655,270605176457.36404,USD,Electronic technology,Buy,201.51625089196884,197.43096974064974,190.57213903206627,-1.5192223144936805,0.22869643034702594,40.62550378848944,1.49475
LRCX,Lam Research Corporation,216.575,USD,-3.620221618975577,330876,0.031210361957889475,270452586559.26614,USD,Producer manufacturing,Strong buy,217.23145534128147,210.32902946895229,195.78988829093868,-0.6308786418903418,-8.300872216106367,44.38648986534954,1.347737
AMAT,"Applied Materials, Inc.",339.4,USD,-2.881506280939723,251497,0.04160777194142542,269351188538.83304,USD,Producer manufacturing,Strong buy,336.73403586489206,322.8888634943015,300.50041663873026,-2.387115329306877,-7.000959035484316,34.76461670832138,2.661398
RHHVF,Roche Holding Ltd,385.23,USD,-10.991219963031423,59598,1.585951616208118,265395208371.51,USD,Health technology,Buy,431.7286447762822,428.4992627123689,415.47756456569095,-5.957742868651353,-16.247064962170615,19.039941849942736,13.572164700000002
LVMHF,LVMH-Moet Hennessy Louis Vuitton,529.47,USD,-1.218283582089547,34,0.01460418366908638,263194104238.9036,USD,Consumer non-durables,Buy,601.419581150701,626.9419931259479,642.0575021038206,-1.8954974986103423,-12.33940397350993,20.621986965610997,13.685030999999999
RYDAF,SHELL PLC,46.56,USD,1.792741582859642,1024,0.04874542416611527,262078318410.8624,USD,Energy minerals,Buy,41.72104860533483,40.22882392665485,38.95429592099978,1.4600130747439566,19.76848874598071,15.178782586525061,0.834268
UNH,UnitedHealth Group Incorporated,285.84,USD,0.531073048922024,201341,0.030539689173216724,259450050506.1237,USD,Health services,Strong buy,293.62330928837974,301.43639732638115,310.6328570373196,0.6549757025142463,0.07352168889821781,21.664721308493384,6.807002
PM,Philip Morris International Inc,165.24,USD,-0.5417118093174295,74636,0.013359452964803883,257225730446.26224,USD,Consumer non-durables,Strong buy,173.9212420519693,172.50307857782076,170.035405784631,-6.384907370687203,-12.334871876492121,22.746857921616673,1.828726
MS/PE,Morgan Stanley DEPOSITARY SHARES REP 1/1000TH SHARES FIXED/FLTG PREFERRED STOCK SERIES E,25.55,USD,-0.039123630672918665,3986,0.042670263557924935,252358614643.0,USD,Finance,,25.513533664673215,25.52267514332478,25.531627182108874,0.1960784313725518,-0.15631105900742145,2.503453884517779,2.945545
MS/PQ,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.625% Non-Cumulative Preferred Stock, Series Q",25.8,USD,-0.30911901081915877,2424,0.07294525494727719,252358614643.0,USD,Finance,,26.133045261097575,26.187699867371165,26.204501388846356,-1.1494252873563244,-2.0501138952163975,2.527949519395644,2.945545
MS/PL,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.875% Non-Cumulative Preferred Stock, Series L",20.42,USD,-0.3902439024390161,4149,0.08117594578096386,252358614643.0,USD,Finance,,20.72116265466568,20.761352830078664,20.78389926851153,-1.4478764478764343,-1.161665053242974,2.000803456823994,2.945545
MS/PK,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of Fixed-to-Floating Rate Non-Cumulative Preferred Stock, Series K",24.26,USD,0,1821,0.04607420451785281,252358614643.0,USD,Finance,,24.56397581253673,24.605023146951797,24.59325900233689,-0.9391588403429845,-2.0984665052461646,2.377056408547997,2.945545
MS/PA,Morgan Stanley Dep Shs repstg 1/1000 Pfd Ser A,19.3,USD,-0.30991735537189424,1078,0.011177273844246037,252358614643.0,USD,Finance,,19.73259027555956,19.862172758147814,20.093634194433676,-0.6690684508491971,-4.170804369414101,1.8910630125711598,2.945545
MS/PF,Morgan Stanley Dep Shs Rpstg 1/1000th Int Prd Ser F Fxd to Flag,25.36,USD,-0.1967729240456541,3440,0.06981241971064375,252358614643.0,USD,Finance,,25.33225478396073,25.325763452421462,25.323947925949998,-0.1967729240456541,0.2371541501976234,2.4848372020106018,2.945545
MS/PI,Morgan Stanley Depository Shares Representing 1/1000th Preferred Series 1 Fixed to Floating Non (Cum),25.29,USD,0.03955696202530858,1776,0.031238566965919003,252358614643.0,USD,Finance,,25.259884745387428,25.247591553608668,25.22936438449626,-0.157915515199365,0.23781212841854427,2.4779784242447995,2.945545
MS/PP,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 6.500% Non-Cumulative Preferred Stock, Series P",25.45,USD,-0.1960784313725518,1024,0.02683874214363969,252358614643.0,USD,Finance,,25.59802718092953,25.61723831086756,25.635557891350146,-0.3913894324853284,-0.7023019898556369,2.493655630566633,2.945545
MS/PO,"Morgan Stanley Depositary Shares, each representing 1/1,000th of a share of 4.250% Non-Cumulative Preferred Stock, Series O",17.6,USD,-0.22675736961450763,1388,0.0057276581099801145,252358614643.0,USD,Finance,,17.78110465589226,17.810410329615664,17.836093439802767,-1.2345679012345616,-1.2345679012345614,1.7244926954016797,2.945545
MS,Morgan Stanley,157.06,USD,-1.1766186371358487,16046,0.002261466481384076,249389316150.69263,USD,Finance,Buy,165.63146466898877,168.1904393549062,167.53788007134202,0.3834845967020288,-6.019626615605554,15.38913765566976,2.945545
NSRGF,Nestle S.A.,97.578,USD,-0.6334012219959265,180,0.0607451403887689,246797707175.73056,USD,Consumer non-durables,Buy,100.61543081636022,99.98794055124196,99.15549499198879,-3.6838380378659212,-5.685289000579926,22.060373303530884,2.6563837
GS/PD,"Goldman Sachs Group, Inc. (The) Dep Shs repstg 1/1000 Pfd Ser D Fltg",19.3,USD,0.15568240788791457,2253,0.014638577231652074,239028544009.0,USD,Finance,,19.707817487373624,19.808493586116548,19.970817764477278,-0.46415678184631176,-4.455445544554449,0.37622419063065315,15.918871
GS/PC,"Goldman Sachs Group, Inc. (The) Depositary Share repstg 1/1000th Preferred Series C",19.51,USD,-0.3065917220234988,201,0.009713194964602411,239028544009.0,USD,Finance,,19.977129592140937,20.1061724926772,20.299513784543777,-1.6633064516128948,-4.875670404680643,0.3803178217204167,15.918871
GS/PA,"Goldman Sachs Group, Inc. (The) Depositary Shares each representing 1/1000th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock Series A",19.44,USD,-0.05141388174806175,1002,0.019012020074568103,239028544009.0,USD,Finance,,19.848391746024124,19.96055960398057,20.158828603159087,-1.5197568389057607,-3.999999999999994,0.3789532780238289,15.918871
BACHF,"Bank of China, Ltd.",0.6,USD,3.270223752151466,35100,1.128018896726817,236236760013.58975,USD,Finance,Strong buy,0.5841173936100531,0.5826759320310944,0.5804446167381005,0,2.5439443528195183,5.306837355783378,0.0278772
GS,"Goldman Sachs Group, Inc. (The)",792.93,USD,-1.5580771713760824,29775,0.012095687675085332,235304294831.72314,USD,Finance,Buy,846.5289339084829,856.9999061532397,848.3221799248021,0.11742424242423612,-11.34602698985924,15.456966190505893,15.918871
WFC/PL,Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible,1177.0,USD,0.2982530890498509,110,0.011183066803574516,235094594731.0,USD,Finance,,1207.7367292700887,1215.31189304927,1218.8234391350918,0.1864131221218797,-4.854290449052177,187.97712971539912,1.574062
WFC/PZ,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",19.18,USD,-0.15616866215513345,5714,0.023540860118923777,235094594731.0,USD,Finance,,19.525829740083438,19.569968657318352,19.5863576374843,-0.9808982963345444,-2.6395939086294398,3.0632127000351357,1.574062
WFC/PA,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",18.95,USD,0.05279831045405496,3412,0.02796975790420276,235094594731.0,USD,Finance,,19.240742033155236,19.29170881239282,19.320113663851714,-1.0443864229764976,-2.3699124162802723,3.0264797010253295,1.574062
WFC/PD,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.38,USD,0,1805,0.012692050768203072,235094594731.0,USD,Finance,,17.62704793771002,17.659178106114254,17.66773625753955,-0.8556759840273938,-1.9187358916478547,2.7757370556105663,1.574062
WFC/PC,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",17.52,USD,-0.454545454545465,702,0.00998137378965179,235094594731.0,USD,Finance,,17.923199847761765,17.992004268042276,18.027414237014085,-1.4623172103487152,-4.000000000000003,2.798096272399144,1.574062
WFC/PY,"Wells Fargo & Company Depositary Shares, each representing a 1/1,000th interest in a share of Non-Cumulative Perpetual",23.98,USD,-0.20848852064702383,5562,0.12188681312660933,235094594731.0,USD,Finance,,24.301883107248656,24.33212453655573,24.316879683945285,-0.8271298593879209,-1.882160392798694,3.829814418500655,1.574062
IBM,International Business Machines Corporation,249.607,USD,-0.7921303656597755,99444,0.017208210311864806,234139948873.60187,USD,Technology services,Buy,262.06359202901047,270.39349554112096,275.73987346631196,0.7007705652156351,-3.997307692307693,22.3898925387058,1.80699
WFC,Wells Fargo & Company,75.68,USD,-0.6693791836198857,19255,0.0010245933424675657,233520920452.0551,USD,Finance,Strong buy,81.85676724071074,83.9827483897498,84.79383688785659,1.135908058265413,-11.671335200746965,12.086753761139683,1.574062
