Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week,Performance % 1 month
SPY,SPDR S&P 500 ETF TRUST,663.95,USD,-0.3167882773323575,53780517,0.6071280651708165,0,USD,Miscellaneous,,679.3618779610807,680.0828242897148,675.8104774511954,-0.36615195306051124,-4.658309280719129
QQQ,"Invesco QQQ Trust, Series 1",594.4,USD,-0.4788534306667136,41703108,0.5610588418512197,0,USD,Miscellaneous,,605.7567073192982,607.7121937395524,604.8445712608361,0.02945012411122967,-3.56598202407606
