Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Performance % 1 week,Performance % 1 month,Performance % YTD,SMA 5,SMA 20,SMA 50,SMA 200,PE Ratio TTM,EPS Forecast Next FY,EPS Growth YoY TTM
SPY,SPDR S&P 500 ETF TRUST,774.56,USD,1.689663773976275,36181519,0.7858904169478854,0,USD,Miscellaneous,,765.1963801909836,759.3363893076856,748.7038361495543,2.0500658761528254,1.110893544807779,12.957372650245716,762.0579999999994,764.7454999999994,760.1231999999987,716.7467000000001,,,
QQQ,"Invesco QQQ Trust, Series 1",742.625,USD,2.9350613348118304,35162756,1.0764186997979843,0,USD,Miscellaneous,,721.7442277262251,715.5743046583732,703.8791513945016,5.587743930615285,3.8302364274429177,19.766635486888376,718.0510000000002,714.6947500000003,710.2934999999998,663.2023750000002,,,
